Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
Sjap__EWB00_001225,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.670199990272522,0.32330000400543213,0.035599999129772186,0.46860000491142273,0.11410000175237656,0.003599999938160181,0.10790000110864639,0.38119998574256897,0.2418999969959259,0.039799999445676804,0.7799999713897705,0.07680000364780426,0.12439999729394913,0.769599974155426
Sjap__EWB00_001228,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.5647000074386597,0.4876999855041504,0.03700000047683716,0.32120001316070557,0.43810001015663147,0.007400000002235174,0.19089999794960022,0.21860000491142273,0.17900000512599945,0.23649999499320984,0.6514000296592712,0.27250000834465027,0.10409999638795853,0.6298999786376953
Sjap__EWB00_001311,Extracellular,Signal peptide,Soluble,0.359499990940094,0.24529999494552612,0.63919997215271,0.21930000185966492,0.10459999740123749,0.0203000009059906,0.13699999451637268,0.06400000303983688,0.07159999758005142,0.0010999999940395355,0.4528000056743622,0.06440000236034393,0.11869999766349792,0.8100000023841858
Sjap__EWB00_001328,Cell membrane,,Peripheral|Soluble,0.37229999899864197,0.1923000067472458,0.3425999879837036,0.5996000170707703,0.3846000134944916,0.014600000344216824,0.11140000075101852,0.15150000154972076,0.1128000020980835,0.0203000009059906,0.6559000015258789,0.3831000030040741,0.07609999924898148,0.5928999781608582
Sjap__EWB00_001343,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.753600001335144,0.5394999980926514,0.01590000092983246,0.2685000002384186,0.35339999198913574,0.00570000009611249,0.06360000371932983,0.179299995303154,0.08699999749660492,0.04569999873638153,0.5383999943733215,0.08169999718666077,0.11699999868869781,0.7526999711990356
Sjap__EWB00_001391,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.715499997138977,0.26499998569488525,0.015699999406933784,0.3228999972343445,0.2143000066280365,0.010700000450015068,0.12540000677108765,0.37929999828338623,0.2574999928474426,0.13339999318122864,0.6395000219345093,0.13510000705718994,0.2632000148296356,0.7275999784469604
Sjap__EWB00_001408,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.7196000218391418,0.5730000138282776,0.02280000038444996,0.08760000020265579,0.14010000228881836,0.00570000009611249,0.15620000660419464,0.22190000116825104,0.1225999966263771,0.01510000042617321,0.34700000286102295,0.025699999183416367,0.08399999886751175,0.8313999772071838
Sjap__EWB00_001471,Cytoplasm,Nuclear localization signal|Nuclear export signal,Peripheral|Soluble,0.6107000112533569,0.3111000061035156,0.03370000049471855,0.49950000643730164,0.1459999978542328,0.02019999921321869,0.15710000693798065,0.5709999799728394,0.21699999272823334,0.01679999940097332,0.7416999936103821,0.05460000038146973,0.1606999933719635,0.7558000087738037
Sjap__EWB00_001594,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.18770000338554382,0.11069999635219574,0.08410000056028366,0.8187999725341797,0.07649999856948853,0.007600000128149986,0.3822000026702881,0.5777999758720398,0.3779999911785126,0.06750000268220901,0.1306000053882599,0.9804999828338623,0.13490000367164612,0.120899997651577
Sjap__EWB00_001618,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.6065000295639038,0.618399977684021,0.06780000030994415,0.14579999446868896,0.12939999997615814,0.025499999523162842,0.2554999887943268,0.07720000296831131,0.24779999256134033,0.09369999915361404,0.3050000071525574,0.16660000383853912,0.2558000087738037,0.6158999800682068
Sjap__EWB00_001961,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.6675000190734863,0.4586000144481659,0.029100000858306885,0.23010000586509705,0.30320000648498535,0.007199999876320362,0.16060000658035278,0.4634000062942505,0.2401999980211258,0.21359999477863312,0.6556000113487244,0.05350000038743019,0.28130000829696655,0.7098000049591064
Sjap__EWB00_002103,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.6319000124931335,0.2117999941110611,0.020899999886751175,0.4885999858379364,0.1656000018119812,0.01209999993443489,0.19599999487400055,0.45210000872612,0.23669999837875366,0.027400000020861626,0.7795000076293945,0.06729999929666519,0.06549999862909317,0.7324000000953674
Sjap__EWB00_002182,Cytoplasm,Nuclear export signal,Soluble,0.7595000267028809,0.3057999908924103,0.019600000232458115,0.23090000450611115,0.3538999855518341,0.003599999938160181,0.15139999985694885,0.14429999887943268,0.08860000222921371,0.01730000041425228,0.4918000102043152,0.31450000405311584,0.05380000174045563,0.6642000079154968
Sjap__EWB00_002194,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.7494000196456909,0.5099999904632568,0.02459999918937683,0.3154999911785126,0.14589999616146088,0.003700000001117587,0.07729999721050262,0.2021999955177307,0.2150000035762787,0.033900000154972076,0.4999000132083893,0.07890000194311142,0.2459000051021576,0.7735000252723694
Sjap__EWB00_002313,Extracellular,Signal peptide,Soluble,0.18940000236034393,0.12970000505447388,0.777400016784668,0.32829999923706055,0.3319000005722046,0.0024999999441206455,0.1444000005722046,0.11500000208616257,0.12710000574588776,0.09030000120401382,0.4569999873638153,0.24459999799728394,0.11800000071525574,0.6748999953269958
Sjap__EWB00_002386,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.8633999824523926,0.5113999843597412,0.01600000075995922,0.15080000460147858,0.18330000340938568,0.00430000014603138,0.08169999718666077,0.13989999890327454,0.3057999908924103,0.1356000006198883,0.5534999966621399,0.06800000369548798,0.1145000010728836,0.7940000295639038
Sjap__EWB00_002413,Cytoplasm,Nuclear export signal,Soluble,0.7109000086784363,0.3528999984264374,0.02669999934732914,0.4187999963760376,0.14949999749660492,0.012000000104308128,0.09960000216960907,0.25870001316070557,0.16439999639987946,0.051899999380111694,0.5787000060081482,0.04989999905228615,0.1492999941110611,0.8155999779701233
Sjap__EWB00_002502,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.6539999842643738,0.5339999794960022,0.16920000314712524,0.288100004196167,0.12430000305175781,0.10540000349283218,0.06669999659061432,0.13930000364780426,0.14159999787807465,0.24719999730587006,0.26420000195503235,0.05550000071525574,0.3799999952316284,0.7870000004768372
Sjap__EWB00_002531,Cytoplasm,,Soluble,0.7734000086784363,0.3353999853134155,0.05719999969005585,0.34139999747276306,0.45899999141693115,0.010099999606609344,0.12250000238418579,0.25099998712539673,0.13490000367164612,0.07289999723434448,0.5329999923706055,0.10540000349283218,0.24799999594688416,0.7641000151634216
Sjap__EWB00_002741,Extracellular,Signal peptide,Soluble,0.3684000074863434,0.09529999643564224,0.6040999889373779,0.4666000008583069,0.15000000596046448,0.007000000216066837,0.1720999926328659,0.14419999718666077,0.1500999927520752,0.004399999976158142,0.5705000162124634,0.1655000001192093,0.10239999741315842,0.7799999713897705
Sjap__EWB00_002775,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.7890999913215637,0.20440000295639038,0.03889999911189079,0.4790000021457672,0.23019999265670776,0.011300000362098217,0.13779999315738678,0.20110000669956207,0.34779998660087585,0.01860000006854534,0.6287000179290771,0.10670000314712524,0.0430000014603138,0.7741000056266785
Sjap__EWB00_002781,Cytoplasm,Nuclear localization signal|Nuclear export signal,Soluble,0.7541000247001648,0.4880000054836273,0.08449999988079071,0.16380000114440918,0.2890999913215637,0.010300000198185444,0.066600002348423,0.11739999800920486,0.2152000069618225,0.17970000207424164,0.2784000039100647,0.052400000393390656,0.2637999951839447,0.7978000044822693
Sjap__EWB00_002797,Cytoplasm,Nuclear export signal,Soluble,0.6172000169754028,0.4848000109195709,0.022600000724196434,0.2644999921321869,0.39239999651908875,0.007499999832361937,0.12380000203847885,0.3190000057220459,0.1647000014781952,0.25060001015663147,0.5242000222206116,0.27720001339912415,0.16509999334812164,0.6499000191688538
Sjap__EWB00_002869,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.3499999940395355,0.09830000251531601,0.23000000417232513,0.7889000177383423,0.03970000147819519,0.005400000140070915,0.19910000264644623,0.49219998717308044,0.3440999984741211,0.020999999716877937,0.07670000195503235,0.9340999722480774,0.17900000512599945,0.2782999873161316
Sjap__EWB00_002899,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.26649999618530273,0.1256999969482422,0.08879999816417694,0.8406000137329102,0.07569999992847443,0.0044999998062849045,0.3077000081539154,0.5299000144004822,0.32510000467300415,0.05009999871253967,0.1875,0.9617000222206116,0.1639000028371811,0.16220000386238098
Sjap__EWB00_002919,Extracellular,Signal peptide,Soluble,0.16660000383853912,0.23649999499320984,0.6523000001907349,0.4352000057697296,0.3310000002384186,0.016899999231100082,0.09769999980926514,0.148499995470047,0.08900000154972076,0.03959999978542328,0.4341000020503998,0.3133000135421753,0.10980000346899033,0.6625000238418579
Sjap__EWB00_003063,Cell membrane,,Peripheral|Transmembrane,0.4153999984264374,0.14480000734329224,0.10050000250339508,0.7487999796867371,0.32659998536109924,0.05310000106692314,0.20100000500679016,0.21789999306201935,0.19779999554157257,0.28200000524520874,0.6970000267028809,0.5353999733924866,0.20679999887943268,0.35740000009536743
Sjap__EWB00_003065,Cytoplasm,Nuclear export signal,Soluble,0.6800000071525574,0.487199991941452,0.02070000022649765,0.29179999232292175,0.2964000105857849,0.008799999952316284,0.12099999934434891,0.2320999950170517,0.34290000796318054,0.1324000060558319,0.45329999923706055,0.05480000004172325,0.2955999970436096,0.795199990272522
Sjap__EWB00_003104,Cytoplasm|Cell membrane,Nuclear localization signal,Lipid anchor,0.6664000153541565,0.27129998803138733,0.026200000196695328,0.6682000160217285,0.2029000073671341,0.008299999870359898,0.13019999861717224,0.37950000166893005,0.322299987077713,0.043299999088048935,0.5609999895095825,0.18389999866485596,0.8511000275611877,0.44589999318122864
Sjap__EWB00_003107,Extracellular,Signal peptide,Soluble,0.15629999339580536,0.12620000541210175,0.7537999749183655,0.45730000734329224,0.25949999690055847,0.0026000000070780516,0.11680000275373459,0.06379999965429306,0.07850000262260437,0.053599998354911804,0.39739999175071716,0.23309999704360962,0.08829999715089798,0.7020000219345093
Sjap__EWB00_003114,Cytoplasm|Cell membrane,,Peripheral|Lipid anchor,0.5498999953269958,0.22290000319480896,0.013700000010430813,0.5896999835968018,0.3262999951839447,0.01940000057220459,0.16210000216960907,0.26899999380111694,0.37540000677108765,0.11659999936819077,0.64410001039505,0.10679999738931656,0.8884000182151794,0.4528000056743622
Sjap__EWB00_003146,Cytoplasm|Cell membrane,Nuclear localization signal,Peripheral|Soluble,0.6019999980926514,0.27630001306533813,0.03449999913573265,0.6862000226974487,0.149399995803833,0.01759999990463257,0.07699999958276749,0.1316000074148178,0.20829999446868896,0.010700000450015068,0.6636000275611877,0.10679999738931656,0.05550000071525574,0.7426000237464905
Sjap__EWB00_003272,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.6632999777793884,0.8327999711036682,0.02710000053048134,0.07609999924898148,0.15729999542236328,0.009999999776482582,0.07580000162124634,0.11620000004768372,0.11500000208616257,0.05460000038146973,0.2994000017642975,0.028599999845027924,0.15410000085830688,0.8755999803543091
Sjap__EWB00_003359,Cytoplasm,Nuclear localization signal|Nuclear export signal,Soluble,0.8197000026702881,0.41920000314712524,0.0729999989271164,0.09539999812841415,0.11159999668598175,0.008100000210106373,0.18019999563694,0.20020000636577606,0.23340000212192535,0.01510000042617321,0.24879999458789825,0.1225999966263771,0.06340000033378601,0.8100000023841858
Sjap__EWB00_003429,Cytoplasm,Nuclear export signal,Soluble,0.8515999913215637,0.3253999948501587,0.013199999928474426,0.2321999967098236,0.07980000227689743,0.002400000113993883,0.058400001376867294,0.2782000005245209,0.19099999964237213,0.022199999541044235,0.5697000026702881,0.04520000144839287,0.09600000083446503,0.8151000142097473
Sjap__EWB00_003470,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.5328999757766724,0.9401000142097473,0.013399999588727951,0.059700001031160355,0.054499998688697815,0.007799999788403511,0.04280000180006027,0.10270000249147415,0.060600001364946365,0.09000000357627869,0.3540000021457672,0.05350000038743019,0.2793000042438507,0.8449000120162964
Sjap__EWB00_003565,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.6837000250816345,0.27250000834465027,0.044199999421834946,0.5144000053405762,0.19290000200271606,0.0071000000461936,0.10000000149011612,0.19949999451637268,0.26820001006126404,0.0406000018119812,0.6969000101089478,0.0869000032544136,0.1023000031709671,0.7727000117301941
Sjap__EWB00_003590,Cytoplasm,Nuclear export signal,Soluble,0.6887000203132629,0.33709999918937683,0.019500000402331352,0.29789999127388,0.08780000358819962,0.004900000058114529,0.11150000244379044,0.17839999496936798,0.15549999475479126,0.00989999994635582,0.4142000079154968,0.0851999968290329,0.04399999976158142,0.8651999831199646
Sjap__EWB00_003639,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.2818000018596649,0.14079999923706055,0.10769999772310257,0.7911999821662903,0.03440000116825104,0.005400000140070915,0.2012999951839447,0.37860000133514404,0.31299999356269836,0.026200000196695328,0.20839999616146088,0.9711999893188477,0.22830000519752502,0.12300000339746475
Sjap__EWB00_003710,Cytoplasm|Lysosome/Vacuole,Nuclear export signal,Peripheral|Soluble,0.7426000237464905,0.1873999983072281,0.02879999950528145,0.23919999599456787,0.22679999470710754,0.03200000151991844,0.3140999972820282,0.5946999788284302,0.5898000001907349,0.021900000050663948,0.7888000011444092,0.06459999829530716,0.2865999937057495,0.6320000290870667
Sjap__EWB00_003747,Cytoplasm,,Peripheral|Soluble,0.6220999956130981,0.24140000343322754,0.043299999088048935,0.45980000495910645,0.37049999833106995,0.013500000350177288,0.10000000149011612,0.4584999978542328,0.24050000309944153,0.3343000113964081,0.7353000044822693,0.19750000536441803,0.08479999750852585,0.6123999953269958
Sjap__EWB00_003876,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.7429999709129333,0.24269999563694,0.02070000022649765,0.44119998812675476,0.22360000014305115,0.024399999529123306,0.0989999994635582,0.3578000068664551,0.28870001435279846,0.11159999668598175,0.7351999878883362,0.06210000067949295,0.40639999508857727,0.7067000269889832
Sjap__EWB00_003952,Nucleus,Nuclear export signal,Soluble,0.4020000100135803,0.8363000154495239,0.010900000110268593,0.08879999816417694,0.12330000102519989,0.003800000064074993,0.04089999943971634,0.08510000258684158,0.10369999706745148,0.07639999687671661,0.31139999628067017,0.20829999446868896,0.04839999973773956,0.7943000197410583
Sjap__EWB00_004095,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.6790000200271606,0.670199990272522,0.012600000016391277,0.11069999635219574,0.11509999632835388,0.009800000116229057,0.09989999979734421,0.08550000190734863,0.08609999716281891,0.03579999879002571,0.373199999332428,0.05590000003576279,0.22460000216960907,0.8051999807357788
Sjap__EWB00_004122,Cytoplasm,Nuclear localization signal,Soluble,0.8219000101089478,0.27399998903274536,0.01679999940097332,0.28780001401901245,0.07959999889135361,0.0052999998442828655,0.08470000326633453,0.16850000619888306,0.11330000311136246,0.018699999898672104,0.5791000127792358,0.04989999905228615,0.058400001376867294,0.8323000073432922
Sjap__EWB00_004137,Cytoplasm,Nuclear localization signal|Nuclear export signal,Peripheral|Soluble,0.7472000122070312,0.25119999051094055,0.03310000151395798,0.42809998989105225,0.125,0.013500000350177288,0.0892999991774559,0.1420000046491623,0.3531000018119812,0.025100000202655792,0.6304000020027161,0.11129999905824661,0.06159999966621399,0.7888000011444092
Sjap__EWB00_004179,Nucleus,Nuclear localization signal,Soluble,0.23970000445842743,0.9247000217437744,0.016899999231100082,0.02539999969303608,0.058400001376867294,0.008700000122189522,0.017500000074505806,0.014399999752640724,0.05119999870657921,0.019500000402331352,0.17820000648498535,0.06830000132322311,0.1340000033378601,0.8985000252723694
Sjap__EWB00_004196,Cytoplasm,Nuclear localization signal,Lipid anchor|Soluble,0.5473999977111816,0.4271000027656555,0.07840000092983246,0.33899998664855957,0.27219998836517334,0.00570000009611249,0.05310000106692314,0.2451000064611435,0.09849999845027924,0.019899999722838402,0.3449999988079071,0.05889999866485596,0.8499000072479248,0.6869999766349792
Sjap__EWB00_004212,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.7213000059127808,0.6539000272750854,0.02979999966919422,0.09049999713897705,0.25780001282691956,0.004699999932199717,0.1031000018119812,0.19009999930858612,0.093299999833107,0.05429999902844429,0.4357999861240387,0.0746999979019165,0.08169999718666077,0.8079000115394592
Sjap__EWB00_004325,Lysosome/Vacuole,,Peripheral|Transmembrane,0.4641999900341034,0.27079999446868896,0.011599999852478504,0.18209999799728394,0.34200000762939453,0.020099999383091927,0.38260000944137573,0.5899999737739563,0.4472000002861023,0.20029999315738678,0.650600016117096,0.6941999793052673,0.3441999852657318,0.226500004529953
Sjap__EWB00_004368,Cytoplasm|Nucleus,,Soluble,0.5817999839782715,0.6786999702453613,0.15649999678134918,0.051500000059604645,0.2888999879360199,0.005400000140070915,0.3361999988555908,0.08380000293254852,0.15790000557899475,0.06129999831318855,0.3650999963283539,0.1307000070810318,0.2727999985218048,0.7753999829292297
Sjap__EWB00_004406,Cytoplasm,,Peripheral|Soluble,0.6672000288963318,0.24310000240802765,0.057999998331069946,0.5583000183105469,0.1678999960422516,0.009800000116229057,0.07490000128746033,0.3702999949455261,0.28630000352859497,0.14190000295639038,0.753000020980835,0.06620000302791595,0.08529999852180481,0.7294999957084656
Sjap__EWB00_004629,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.6097999811172485,0.7949000000953674,0.03310000151395798,0.1501999944448471,0.15129999816417694,0.00989999994635582,0.07289999723434448,0.13300000131130219,0.10260000079870224,0.12060000002384186,0.3698999881744385,0.08540000021457672,0.12600000202655792,0.8040000200271606
Sjap__EWB00_004650,Cytoplasm,Nuclear export signal,Soluble,0.6419000029563904,0.4578000009059906,0.021800000220537186,0.1987999975681305,0.16769999265670776,0.007499999832361937,0.30140000581741333,0.18479999899864197,0.18790000677108765,0.0414000004529953,0.49799999594688416,0.0966000035405159,0.1485999971628189,0.7770000100135803
Sjap__EWB00_004811,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.7605999708175659,0.7121999859809875,0.008100000210106373,0.14419999718666077,0.2085999995470047,0.0031999999191612005,0.05590000003576279,0.16249999403953552,0.08340000361204147,0.016300000250339508,0.3815000057220459,0.02759999968111515,0.19300000369548798,0.900600016117096
Sjap__EWB00_004872,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.7346000075340271,0.5831999778747559,0.07580000162124634,0.15929999947547913,0.25279998779296875,0.004600000102072954,0.15850000083446503,0.16599999368190765,0.2087000012397766,0.01489999983459711,0.5271000266075134,0.06989999860525131,0.12219999730587006,0.8166000247001648
Sjap__EWB00_004876,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.6546000242233276,0.5400000214576721,0.1639000028371811,0.25679999589920044,0.12479999661445618,0.08389999717473984,0.06369999796152115,0.11590000241994858,0.17069999873638153,0.2363000065088272,0.2630999982357025,0.04969999939203262,0.3310000002384186,0.8001000285148621
Sjap__EWB00_004878,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.6611999869346619,0.5403000116348267,0.14910000562667847,0.25699999928474426,0.12729999423027039,0.08470000326633453,0.06970000267028809,0.11180000007152557,0.15309999883174896,0.23890000581741333,0.26100000739097595,0.051100000739097595,0.3221000134944916,0.7886999845504761
Sjap__EWB00_004965,Cytoplasm,,Soluble,0.6157000064849854,0.30809998512268066,0.03269999846816063,0.3197000026702881,0.27950000762939453,0.005200000014156103,0.1274999976158142,0.29420000314712524,0.19619999825954437,0.1826999932527542,0.5794000029563904,0.14839999377727509,0.07020000368356705,0.7064999938011169
Sjap__EWB00_005112,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.8296999931335449,0.625,0.005100000184029341,0.11779999732971191,0.24130000174045563,0.007499999832361937,0.07829999923706055,0.08410000056028366,0.10329999774694443,0.0272000003606081,0.38040000200271606,0.05730000138282776,0.11900000274181366,0.8711000084877014
Sjap__EWB00_005166,Cytoplasm,,Lipid anchor,0.6380000114440918,0.303600013256073,0.026799999177455902,0.47609999775886536,0.4388999938964844,0.02850000001490116,0.20749999582767487,0.1868000030517578,0.29739999771118164,0.30059999227523804,0.5576000213623047,0.17990000545978546,0.89410001039505,0.46790000796318054
Sjap__EWB00_005385,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.7037000060081482,0.5771999955177307,0.010400000028312206,0.2703000009059906,0.20829999446868896,0.004000000189989805,0.0617000013589859,0.11479999870061874,0.15919999778270721,0.05550000071525574,0.4860000014305115,0.055399999022483826,0.20749999582767487,0.8176000118255615
Sjap__EWB00_005467,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.7032999992370605,0.4602999985218048,0.008100000210106373,0.3734000027179718,0.10289999842643738,0.006800000090152025,0.10930000245571136,0.44600000977516174,0.2402999997138977,0.009399999864399433,0.650600016117096,0.054499998688697815,0.2045000046491623,0.7839999794960022
Sjap__EWB00_005528,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.14569999277591705,0.1501999944448471,0.09309999644756317,0.7423999905586243,0.05310000106692314,0.0015999999595806003,0.4009000062942505,0.31439998745918274,0.3352999985218048,0.003000000026077032,0.3666999936103821,0.8118000030517578,0.12559999525547028,0.38659998774528503
Sjap__EWB00_005624,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.4977000057697296,0.8909000158309937,0.02410000003874302,0.06840000301599503,0.1216999962925911,0.0052999998442828655,0.09889999777078629,0.022199999541044235,0.03700000047683716,0.027400000020861626,0.39079999923706055,0.0568000003695488,0.12129999697208405,0.8248000144958496
Sjap__EWB00_005849,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.6988999843597412,0.31929999589920044,0.024900000542402267,0.3750999867916107,0.2175000011920929,0.01360000018030405,0.09279999881982803,0.5281000137329102,0.2304999977350235,0.1039000004529953,0.8129000067710876,0.11590000241994858,0.0778999999165535,0.616100013256073
Sjap__EWB00_005902,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.6269999742507935,0.29660001397132874,0.028999999165534973,0.27709999680519104,0.24160000681877136,0.0034000000450760126,0.15230000019073486,0.2948000133037567,0.3659000098705292,0.0494999997317791,0.6665999889373779,0.10499999672174454,0.10350000113248825,0.7554000020027161
Sjap__EWB00_006002,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.6858000159263611,0.6725999712944031,0.03139999881386757,0.05660000070929527,0.25690001249313354,0.005400000140070915,0.08889999985694885,0.12870000302791595,0.1412999927997589,0.0406000018119812,0.31279999017715454,0.2433999925851822,0.19480000436306,0.7601000070571899
Sjap__EWB00_006050,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.7182999849319458,0.27720001339912415,0.03869999945163727,0.3937000036239624,0.05739999935030937,0.003599999938160181,0.13650000095367432,0.25690001249313354,0.19189999997615814,0.01489999983459711,0.7109000086784363,0.0560000017285347,0.10599999874830246,0.8235999941825867
Sjap__EWB00_006126,Cell membrane,Signal peptide,Soluble,0.42320001125335693,0.09309999644756317,0.5023999810218811,0.5350000262260437,0.2159000039100647,0.004900000058114529,0.12250000238418579,0.09880000352859497,0.13809999823570251,0.01769999973475933,0.5364000201225281,0.1915999948978424,0.1347000002861023,0.7620000243186951
Sjap__EWB00_006199,Extracellular,Signal peptide,Soluble,0.40799999237060547,0.28220000863075256,0.6743000149726868,0.1136000007390976,0.05939999967813492,0.008700000122189522,0.10509999841451645,0.058800000697374344,0.054499998688697815,0.0008999999845400453,0.2547999918460846,0.18029999732971191,0.10859999805688858,0.8377000093460083
Sjap__EWB00_006200,Extracellular,Signal peptide,Soluble,0.30480000376701355,0.1688999980688095,0.7170000076293945,0.14659999310970306,0.05040000006556511,0.010499999858438969,0.18060000240802765,0.10769999772310257,0.10170000046491623,0.0015999999595806003,0.2824000120162964,0.18060000240802765,0.15240000188350677,0.8270000219345093
Sjap__EWB00_006201,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.5781999826431274,0.508400022983551,0.5921000242233276,0.10520000010728836,0.07440000027418137,0.008700000122189522,0.03999999910593033,0.03530000150203705,0.01769999973475933,0.0006000000284984708,0.2371000051498413,0.06809999793767929,0.09529999643564224,0.9132000207901001
Sjap__EWB00_006209,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.2937999963760376,0.13979999721050262,0.10909999907016754,0.7681000232696533,0.04899999871850014,0.007300000172108412,0.20200000703334808,0.4715000092983246,0.424699991941452,0.03889999911189079,0.22259999811649323,0.9656000137329102,0.36239999532699585,0.12860000133514404
Sjap__EWB00_006234,Cytoplasm,Nuclear export signal,Soluble,0.7922999858856201,0.18790000677108765,0.06340000033378601,0.49810001254081726,0.25589999556541443,0.010999999940395355,0.09099999815225601,0.1858000010251999,0.2831000089645386,0.013399999588727951,0.5995000004768372,0.06440000236034393,0.03359999880194664,0.8240000009536743
Sjap__EWB00_006315,Nucleus,Nuclear localization signal,Soluble,0.2614000141620636,0.9273999929428101,0.03750000149011612,0.066600002348423,0.05000000074505806,0.00139999995008111,0.05730000138282776,0.04039999842643738,0.14030000567436218,0.003599999938160181,0.23810000717639923,0.06019999831914902,0.10830000042915344,0.8944000005722046
Sjap__EWB00_006350,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.6823999881744385,0.5530999898910522,0.0142000000923872,0.12200000137090683,0.25029999017715454,0.0027000000700354576,0.09790000319480896,0.121799997985363,0.14890000224113464,0.04230000078678131,0.3686000108718872,0.05559999868273735,0.10849999636411667,0.8773999810218811
Sjap__EWB00_006505,Cytoplasm|Cell membrane,Nuclear localization signal,Peripheral|Soluble,0.5936999917030334,0.3091000020503998,0.03539999946951866,0.6498000025749207,0.18129999935626984,0.009800000116229057,0.07729999721050262,0.17569999396800995,0.25609999895095825,0.009600000455975533,0.6215999722480774,0.16249999403953552,0.03970000147819519,0.7034000158309937
Sjap__EWB00_006602,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.5250999927520752,0.8665000200271606,0.014399999752640724,0.0851999968290329,0.164900004863739,0.00570000009611249,0.031199999153614044,0.02800000086426735,0.039000000804662704,0.05090000107884407,0.26350000500679016,0.02759999968111515,0.17170000076293945,0.8913000226020813
Sjap__EWB00_006607,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.8507000207901001,0.4291999936103821,0.03400000184774399,0.23669999837875366,0.33469998836517334,0.0017999999690800905,0.16500000655651093,0.1777999997138977,0.2418999969959259,0.0957999974489212,0.6758999824523926,0.07649999856948853,0.16050000488758087,0.8037999868392944
Sjap__EWB00_006747,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.5974000096321106,0.24940000474452972,0.03709999844431877,0.47290000319480896,0.2540000081062317,0.027699999511241913,0.2529999911785126,0.5673999786376953,0.3869999945163727,0.1509999930858612,0.698199987411499,0.1843000054359436,0.05999999865889549,0.6147000193595886
Sjap__EWB00_006779,Cytoplasm,Nuclear export signal,Peripheral|Soluble,0.7318999767303467,0.41429999470710754,0.029600000008940697,0.19169999659061432,0.2782999873161316,0.004000000189989805,0.1362999975681305,0.49630001187324524,0.34060001373291016,0.05139999836683273,0.642300009727478,0.14309999346733093,0.13089999556541443,0.6643999814987183
Sjap__EWB00_007161,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.8335999846458435,0.5827999711036682,0.006899999920278788,0.19419999420642853,0.2353000044822693,0.00419999985024333,0.08190000057220459,0.15080000460147858,0.17659999430179596,0.01590000092983246,0.4634000062942505,0.01850000023841858,0.3343999981880188,0.8582000136375427
