#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-121BC2D0B85A57AD-230B9E948119D13C
#datatype	hitsFull Results
#status	0
#Start time	2026-09-19T20:31:15	Run time	0:00:00:22
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#35 - >Sjap__EWB00_002463	non-specific	409570	232	318	2.71891e-06	46.231	cd20978	IgI_4_hemolin-like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409395	238	317	2.7716e-06	46.3635	cd05732	IgI_NCAM-1_like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	464046	159	214	3.07745e-06	45.6342	pfam13927	Ig_3	N	cl48240
Q#35 - >Sjap__EWB00_002463	superfamily	464046	159	214	3.07745e-06	45.6342	cl48240	Ig_3 superfamily	N	 - 
Q#35 - >Sjap__EWB00_002463	non-specific	409406	166	226	3.85528e-06	45.6586	cd05748	Ig_Titin_like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	143223	164	216	9.33193e-06	44.0952	cd05746	Ig4_Peroxidasin	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	specific	214653	36	124	1.00021e-05	44.4185	smart00410	IG_like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409358	161	213	1.41375e-05	44.3732	cd04969	Ig5_Contactin	N	cl11960
Q#35 - >Sjap__EWB00_002463	specific	214653	357	450	1.85228e-05	43.6481	smart00410	IG_like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	superfamily	472250	357	450	1.85228e-05	43.6481	cl11960	Ig superfamily	 - 	 - 
Q#35 - >Sjap__EWB00_002463	non-specific	409565	245	318	2.24572e-05	43.7174	cd20973	IgI_telokin-like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409420	244	334	3.14078e-05	43.377	cd05763	IgI_LRIG1-like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	specific	394996	563	656	3.61675e-05	42.7873	pfam00041	fn3	 - 	cl21522
Q#35 - >Sjap__EWB00_002463	superfamily	473895	563	656	3.61675e-05	42.7873	cl21522	FN3 superfamily	 - 	 - 
Q#35 - >Sjap__EWB00_002463	non-specific	409549	159	220	4.58577e-05	42.9042	cd20957	IgC2_3_Dscam	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409560	150	232	4.9698e-05	42.6145	cd20968	IgI_2_MuSK	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	specific	238020	565	663	5.84925e-05	42.4835	cd00063	FN3	 - 	cl21522
Q#35 - >Sjap__EWB00_002463	specific	238020	669	768	6.32438e-05	42.4835	cd00063	FN3	 - 	cl21522
Q#35 - >Sjap__EWB00_002463	non-specific	143207	140	226	7.89761e-05	42.2266	cd05730	IgI_3_NCAM-1	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409391	240	318	9.64573e-05	42.2506	cd05726	IgI_4_Robo	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409397	240	333	0.000122722	41.7094	cd05734	Ig_DSCAM	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	specific	214653	159	226	0.000140367	41.3369	smart00410	IG_like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409460	159	220	0.000216029	40.6647	cd05876	Ig3_L1-CAM	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409543	240	317	0.000226736	40.867	cd20951	IgI_titin_I1-like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409541	156	220	0.000233303	40.7773	cd20949	IgI_Twitchin_like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	395002	159	214	0.000273576	40.6411	pfam00047	ig	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	specific	409353	481	555	0.000374845	39.6199	cd00096	Ig	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	superfamily	472250	481	555	0.000374845	39.6199	cl11960	Ig superfamily	 - 	 - 
Q#35 - >Sjap__EWB00_002463	non-specific	409544	159	220	0.000410054	40.1725	cd20952	IgI_5_Robo	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409562	251	334	0.000440376	40.184	cd20970	IgI_1_MuSK	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409421	238	320	0.000549482	39.7664	cd05764	IgI_SALM5_like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	specific	464046	29	104	0.000565338	39.471	pfam13927	Ig_3	 - 	cl48240
Q#35 - >Sjap__EWB00_002463	superfamily	464046	29	104	0.000565338	39.471	cl48240	Ig_3 superfamily	 - 	 - 
Q#35 - >Sjap__EWB00_002463	non-specific	409389	249	317	0.000648129	39.3062	cd05724	IgI_2_Robo	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409561	250	342	0.000711108	39.6805	cd20969	IgI_Lingo-1	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409416	481	548	0.000925939	39.3564	cd05759	IgI_2_KIRREL3-like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409490	232	333	0.000963906	39.4572	cd07693	IgC_1_Robo	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409390	245	317	0.00118462	38.5304	cd05725	IgI_3_Robo	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409550	238	317	0.00136735	38.7023	cd20958	IgI_5_Dscam	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	specific	214495	565	654	0.00208052	37.9793	smart00060	FN3	 - 	cl21522
Q#35 - >Sjap__EWB00_002463	non-specific	409390	159	213	0.00211163	37.76	cd05725	IgI_3_Robo	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409460	251	317	0.00231213	37.9684	cd05876	Ig3_L1-CAM	C	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409390	358	437	0.0028332	37.3748	cd05725	IgI_3_Robo	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409570	159	213	0.00310125	37.3714	cd20978	IgI_4_hemolin-like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409442	251	316	0.00313196	37.5319	cd05856	IgI_2_FGFRL1-like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	143277	238	321	0.00341632	37.6521	cd05869	IgI_NCAM-1	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409543	475	558	0.00345225	37.7854	cd20951	IgI_titin_I1-like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	143222	251	334	0.00404247	36.8399	cd05745	Ig3_Peroxidasin	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409394	256	334	0.00440341	37.0037	cd05731	Ig3_L1-CAM_like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	specific	464046	481	548	0.00457049	36.7746	pfam13927	Ig_3	N	cl48240
Q#35 - >Sjap__EWB00_002463	superfamily	464046	481	548	0.00457049	36.7746	cl48240	Ig_3 superfamily	N	 - 
Q#35 - >Sjap__EWB00_002463	non-specific	409405	164	226	0.00470663	37.0902	cd05744	IgI_Myotilin_C_like	N	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409499	166	222	0.00480165	37.1644	cd07702	IgI_VEGFR-1	N	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409367	245	317	0.00587561	36.6578	cd04978	Ig4_L1-NrCAM_like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409393	250	316	0.00718942	36.8141	cd05729	IgI_2_FGFR_like	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409473	240	318	0.00735898	36.6705	cd05892	IgI_Myotilin_C	 - 	cl11960
Q#35 - >Sjap__EWB00_002463	non-specific	409353	40	104	0.00880198	35.7679	cd00096	Ig	 - 	cl11960
Q#36 - >Sjap__EWB00_002960	specific	238020	442	533	2.01951e-14	70.6031	cd00063	FN3	 - 	cl21522
Q#36 - >Sjap__EWB00_002960	superfamily	473895	442	533	2.01951e-14	70.6031	cl21522	FN3 superfamily	 - 	 - 
Q#36 - >Sjap__EWB00_002960	specific	394996	442	526	1.27777e-11	62.0473	pfam00041	fn3	 - 	cl21522
Q#36 - >Sjap__EWB00_002960	specific	214495	442	523	1.48095e-11	61.8616	smart00060	FN3	 - 	cl21522
Q#36 - >Sjap__EWB00_002960	specific	238020	663	723	2.01145e-09	56.3507	cd00063	FN3	N	cl21522
Q#36 - >Sjap__EWB00_002960	superfamily	473895	663	723	2.01145e-09	56.3507	cl21522	FN3 superfamily	N	 - 
Q#36 - >Sjap__EWB00_002960	specific	238020	951	1030	1.32046e-07	50.9579	cd00063	FN3	 - 	cl21522
Q#36 - >Sjap__EWB00_002960	superfamily	473895	951	1030	1.32046e-07	50.9579	cl21522	FN3 superfamily	 - 	 - 
Q#36 - >Sjap__EWB00_002960	specific	394996	663	715	2.0938e-07	50.1061	pfam00041	fn3	N	cl21522
Q#36 - >Sjap__EWB00_002960	specific	214495	665	714	4.12705e-07	49.1501	smart00060	FN3	N	cl21522
Q#36 - >Sjap__EWB00_002960	specific	394996	951	1023	8.2248e-07	48.5653	pfam00041	fn3	 - 	cl21522
Q#36 - >Sjap__EWB00_002960	non-specific	461954	1630	1771	1.38235e-06	52.2222	pfam06583	Neogenin_C	N	cl25493
Q#36 - >Sjap__EWB00_002960	superfamily	461954	1630	1771	1.38235e-06	52.2222	cl25493	Neogenin_C superfamily	N	 - 
Q#36 - >Sjap__EWB00_002960	non-specific	442628	376	791	7.75303e-06	50.7712	COG3401	FN3	NC	cl27307
Q#36 - >Sjap__EWB00_002960	superfamily	442628	376	791	7.75303e-06	50.7712	cl27307	FN3 superfamily	NC	 - 
Q#36 - >Sjap__EWB00_002960	specific	214495	951	1020	9.90919e-06	45.2981	smart00060	FN3	 - 	cl21522
Q#36 - >Sjap__EWB00_002960	non-specific	442628	372	529	5.60087e-05	48.0748	COG3401	FN3	NC	cl27307
Q#36 - >Sjap__EWB00_002960	superfamily	442628	372	529	5.60087e-05	48.0748	cl27307	FN3 superfamily	NC	 - 
Q#36 - >Sjap__EWB00_002960	specific	238020	313	427	9.77447e-05	42.8687	cd00063	FN3	 - 	cl21522
Q#36 - >Sjap__EWB00_002960	superfamily	473895	313	427	9.77447e-05	42.8687	cl21522	FN3 superfamily	 - 	 - 
Q#36 - >Sjap__EWB00_002960	non-specific	394996	313	425	0.000517994	40.4761	pfam00041	fn3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	specific	442628	2809	3214	3.97406e-24	111.633	COG3401	FN3	C	cl27307
Q#37 - >Sjap__EWB00_003324	superfamily	442628	2809	3214	3.97406e-24	111.633	cl27307	FN3 superfamily	C	 - 
Q#37 - >Sjap__EWB00_003324	specific	442628	4387	4681	6.65556e-22	104.314	COG3401	FN3	NC	cl27307
Q#37 - >Sjap__EWB00_003324	superfamily	442628	4387	4681	6.65556e-22	104.314	cl27307	FN3 superfamily	NC	 - 
Q#37 - >Sjap__EWB00_003324	specific	442628	1026	1423	5.6881e-20	98.1507	COG3401	FN3	C	cl27307
Q#37 - >Sjap__EWB00_003324	superfamily	442628	1026	1423	5.6881e-20	98.1507	cl27307	FN3 superfamily	C	 - 
Q#37 - >Sjap__EWB00_003324	specific	442628	3840	4120	1.72732e-19	96.6099	COG3401	FN3	NC	cl27307
Q#37 - >Sjap__EWB00_003324	superfamily	442628	3840	4120	1.72732e-19	96.6099	cl27307	FN3 superfamily	NC	 - 
Q#37 - >Sjap__EWB00_003324	specific	400151	3197	3288	1.81933e-19	86.1573	pfam07679	I-set	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	superfamily	472250	3197	3288	1.81933e-19	86.1573	cl11960	Ig superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	442628	4268	4601	2.48622e-19	96.2247	COG3401	FN3	NC	cl27307
Q#37 - >Sjap__EWB00_003324	specific	238020	3095	3183	1.16823e-18	84.0851	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	3095	3183	1.16823e-18	84.0851	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	specific	442628	2392	2821	4.44111e-18	92.3727	COG3401	FN3	N	cl27307
Q#37 - >Sjap__EWB00_003324	superfamily	442628	2392	2821	4.44111e-18	92.3727	cl27307	FN3 superfamily	N	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	442628	2860	3160	9.83451e-18	91.2171	COG3401	FN3	N	cl27307
Q#37 - >Sjap__EWB00_003324	specific	442628	634	910	8.72802e-17	88.1355	COG3401	FN3	NC	cl27307
Q#37 - >Sjap__EWB00_003324	superfamily	442628	634	910	8.72802e-17	88.1355	cl27307	FN3 superfamily	NC	 - 
Q#37 - >Sjap__EWB00_003324	specific	442628	232	489	9.11246e-17	88.1355	COG3401	FN3	NC	cl27307
Q#37 - >Sjap__EWB00_003324	superfamily	442628	232	489	9.11246e-17	88.1355	cl27307	FN3 superfamily	NC	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	442628	1030	1397	2.04852e-16	86.9799	COG3401	FN3	N	cl27307
Q#37 - >Sjap__EWB00_003324	non-specific	442628	3743	4019	1.07899e-15	84.6688	COG3401	FN3	NC	cl27307
Q#37 - >Sjap__EWB00_003324	specific	238020	2589	2682	1.10494e-15	75.6107	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	2589	2682	1.10494e-15	75.6107	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	238020	2883	2972	1.22984e-15	75.2255	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	specific	238020	3878	3968	2.52786e-15	74.4551	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	3878	3968	2.52786e-15	74.4551	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	442628	2348	2692	3.69015e-15	82.7428	COG3401	FN3	N	cl27307
Q#37 - >Sjap__EWB00_003324	specific	238020	4428	4524	5.89727e-15	73.2995	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	4428	4524	5.89727e-15	73.2995	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	specific	214495	3095	3177	1.21201e-14	72.262	smart00060	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	400151	613	700	1.93704e-14	71.905	pfam07679	I-set	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	superfamily	472250	613	700	1.93704e-14	71.905	cl11960	Ig superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	specific	238020	1339	1427	2.42035e-14	71.7587	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	1339	1427	2.42035e-14	71.7587	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	238020	2985	3084	5.17353e-14	70.6031	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	specific	394996	3879	3965	1.24622e-13	69.366	pfam00041	fn3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	464046	3196	3275	2.71263e-13	68.361	pfam13927	Ig_3	 - 	cl48240
Q#37 - >Sjap__EWB00_003324	superfamily	464046	3196	3275	2.71263e-13	68.361	cl48240	Ig_3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	238020	1113	1204	2.78993e-13	68.6771	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	238020	1213	1322	4.07928e-13	68.2919	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	409406	613	700	5.28289e-13	67.615	cd05748	Ig_Titin_like	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	specific	394996	3096	3180	8.17931e-13	67.0548	pfam00041	fn3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	442628	1707	1939	1.57339e-12	74.2684	COG3401	FN3	NC	cl27307
Q#37 - >Sjap__EWB00_003324	superfamily	442628	1707	1939	1.57339e-12	74.2684	cl27307	FN3 superfamily	NC	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	238020	4537	4636	1.97695e-12	66.3659	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	214495	2883	2967	2.00553e-12	65.7136	smart00060	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	214495	2985	3072	2.63531e-12	65.7136	smart00060	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	specific	214653	3204	3288	2.97941e-12	65.6044	smart00410	IG_like	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	specific	238020	2145	2256	3.09484e-12	65.5955	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	2145	2256	3.09484e-12	65.5955	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	238020	2489	2580	3.18664e-12	65.5955	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	specific	214495	4428	4519	8.66273e-12	64.1728	smart00060	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	specific	238020	1745	1836	1.07722e-11	64.0547	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	1745	1836	1.07722e-11	64.0547	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	specific	238020	3417	3516	2.0494e-11	63.2843	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	3417	3516	2.0494e-11	63.2843	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	specific	238020	293	390	3.08594e-11	62.8991	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	293	390	3.08594e-11	62.8991	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	238020	704	801	3.08594e-11	62.8991	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	704	801	3.08594e-11	62.8991	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	specific	214495	3878	3963	5.06513e-11	61.8616	smart00060	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	specific	214495	1113	1196	5.06513e-11	61.8616	smart00060	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	400151	2062	2141	6.43385e-11	61.8898	pfam07679	I-set	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	superfamily	472250	2062	2141	6.43385e-11	61.8898	cl11960	Ig superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	specific	214495	2589	2673	7.12718e-11	61.4764	smart00060	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	specific	238020	4082	4180	7.71368e-11	61.7435	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	4082	4180	7.71368e-11	61.7435	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	specific	409353	3214	3283	9.06354e-11	60.8059	cd00096	Ig	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	specific	238020	4188	4303	1.49662e-10	60.9731	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	4188	4303	1.49662e-10	60.9731	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	specific	394996	1844	1944	2.27453e-10	60.1213	pfam00041	fn3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	400151	221	289	3.24678e-10	59.9638	pfam07679	I-set	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	superfamily	472250	221	289	3.24678e-10	59.9638	cl11960	Ig superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	409390	3200	3288	3.51755e-10	59.3311	cd05725	IgI_3_Robo	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	non-specific	214495	4537	4632	4.01013e-10	59.5504	smart00060	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	specific	238020	3528	3614	4.37313e-10	59.4323	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	3528	3614	4.37313e-10	59.4323	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	specific	394996	1339	1421	4.91697e-10	58.9657	pfam00041	fn3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	specific	238020	10	108	5.11132e-10	59.4323	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	10	108	5.11132e-10	59.4323	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	442628	1626	1927	5.97916e-10	65.794	COG3401	FN3	N	cl27307
Q#37 - >Sjap__EWB00_003324	non-specific	214495	1213	1314	6.86007e-10	58.78	smart00060	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	specific	394996	2590	2676	8.32868e-10	58.5805	pfam00041	fn3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	395002	3202	3282	8.92837e-10	58.3603	pfam00047	ig	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	specific	394996	4431	4521	1.0124e-09	58.1953	pfam00041	fn3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	specific	214495	293	380	1.03371e-09	58.0096	smart00060	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	specific	214495	704	791	1.03371e-09	58.0096	smart00060	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	400151	1967	2029	1.16498e-09	58.423	pfam07679	I-set	C	cl11960
Q#37 - >Sjap__EWB00_003324	superfamily	472250	1967	2029	1.16498e-09	58.423	cl11960	Ig superfamily	C	 - 
Q#37 - >Sjap__EWB00_003324	specific	238020	1626	1737	1.30316e-09	58.2767	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	1626	1737	1.30316e-09	58.2767	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	443767	3998	4168	1.32626e-09	65.3517	COG4733	COG4733	NC	cl34810
Q#37 - >Sjap__EWB00_003324	superfamily	443767	3998	4168	1.32626e-09	65.3517	cl34810	COG4733 superfamily	NC	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	238020	1840	1950	1.71222e-09	57.8915	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	409406	2799	2879	1.8256e-09	57.2146	cd05748	Ig_Titin_like	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	superfamily	472250	2799	2879	1.8256e-09	57.2146	cl11960	Ig superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	394996	1215	1317	1.87244e-09	57.4249	pfam00041	fn3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	214495	1339	1418	1.98836e-09	57.2392	smart00060	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	214653	613	700	3.00862e-09	56.7449	smart00410	IG_like	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	non-specific	400151	115	201	3.43991e-09	56.8822	pfam07679	I-set	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	superfamily	472250	115	201	3.43991e-09	56.8822	cl11960	Ig superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	400151	507	593	3.43991e-09	56.8822	pfam07679	I-set	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	superfamily	472250	507	593	3.43991e-09	56.8822	cl11960	Ig superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	394996	2884	2970	3.67225e-09	56.6545	pfam00041	fn3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	143259	3197	3288	4.13762e-09	56.5684	cd05851	IgI_3_Contactin-1	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	non-specific	409543	3207	3288	5.31523e-09	56.6602	cd20951	IgI_titin_I1-like	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	non-specific	409406	1025	1109	5.50369e-09	56.059	cd05748	Ig_Titin_like	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	superfamily	472250	1025	1109	5.50369e-09	56.059	cl11960	Ig superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	specific	238020	3790	3868	5.79283e-09	56.3507	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	3790	3868	5.79283e-09	56.3507	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	non-specific	409357	3206	3288	7.56646e-09	56.0163	cd04968	IgI_3_Contactin	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	non-specific	238020	3981	4074	7.91429e-09	55.9655	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	238020	397	489	9.34134e-09	55.9655	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	specific	214495	4085	4170	9.39342e-09	55.3132	smart00060	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	specific	394996	2147	2250	9.65382e-09	55.4989	pfam00041	fn3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	394996	4539	4634	1.25659e-08	55.1137	pfam00041	fn3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	409565	3202	3288	1.78704e-08	54.8881	cd20973	IgI_telokin-like	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	non-specific	409408	3197	3288	1.79826e-08	54.8249	cd05750	Ig_Pro_neuregulin	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	non-specific	143224	3199	3281	2.89156e-08	54.284	cd05747	IgI_Titin_like	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	non-specific	409406	221	289	2.9824e-08	54.133	cd05748	Ig_Titin_like	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	non-specific	409389	3200	3283	3.81026e-08	53.9438	cd05724	IgI_2_Robo	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	non-specific	409406	2062	2141	4.11707e-08	53.7478	cd05748	Ig_Titin_like	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	non-specific	409541	3200	3281	4.29064e-08	53.8741	cd20949	IgI_Twitchin_like	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	specific	214495	1626	1727	4.66193e-08	53.3872	smart00060	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	394996	2986	3080	5.43712e-08	53.1877	pfam00041	fn3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	409406	3206	3288	5.91009e-08	52.9774	cd05748	Ig_Titin_like	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	non-specific	214495	2489	2572	6.06918e-08	53.002	smart00060	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	non-specific	400151	1020	1109	6.74479e-08	53.4154	pfam07679	I-set	 - 	cl11960
Q#37 - >Sjap__EWB00_003324	specific	238020	4318	4417	8.46597e-08	53.2691	cd00063	FN3	 - 	cl21522
Q#37 - >Sjap__EWB00_003324	superfamily	473895	4318	4417	8.46597e-08	53.2691	cl21522	FN3 superfamily	 - 	 - 
Q#37 - >Sjap__EWB00_003324	specific	214495	2145	2247	1.00876e-07	52.6169	smart00060	FN3	 - 	cl21522
