#node	identifier	category	term ID	term description
MS3_05320	6185.A0A094ZV34	STRING clusters	CL:9724	Mixed, incl. Collagen trimer, and Peptide hormone processing
MS3_05320	6185.A0A094ZV34	STRING clusters	CL:9727	Mixed, incl. Collagen triple helix repeat, and Peptide hormone processing
MS3_05320	6185.A0A094ZV34	STRING clusters	CL:9729	Mixed, incl. Peptide hormone processing, and Collagen superfamily
MS3_05320	6185.A0A094ZV34	STRING clusters	CL:9757	Collagen superfamily, and Thrombospondin-like, N-terminal domain
MS3_05320	6185.A0A094ZV34	KEGG	shx04382	Cornified envelope formation
MS3_05320	6185.A0A094ZV34	KEGG	shx04512	ECM-receptor interaction
MS3_05320	6185.A0A094ZV34	KEGG	shx04820	Cytoskeleton in muscle cells
MS3_05320	6185.A0A094ZV34	Reactome	MAP-1474244	Extracellular matrix organization
MS3_05320	6185.A0A094ZV34	Reactome	MAP-1474290	Collagen formation
MS3_05320	6185.A0A094ZV34	Reactome	MAP-1650814	Collagen biosynthesis and modifying enzymes
MS3_05320	6185.A0A094ZV34	Reactome	MAP-8948216	Collagen chain trimerization
MS3_05320	6185.A0A094ZV34	COMPARTMENTS	GOCC:0005604	Basement membrane
MS3_05320	6185.A0A094ZV34	COMPARTMENTS	GOCC:0030312	External encapsulating structure
MS3_05320	6185.A0A094ZV34	COMPARTMENTS	GOCC:0031012	Extracellular matrix
MS3_05320	6185.A0A094ZV34	COMPARTMENTS	GOCC:0062023	Collagen-containing extracellular matrix
MS3_05320	6185.A0A094ZV34	COMPARTMENTS	GOCC:0071944	Cell periphery
MS3_05320	6185.A0A094ZV34	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
MS3_05320	6185.A0A094ZV34	UniProt Keywords	KW-0084	Basement membrane
MS3_05320	6185.A0A094ZV34	UniProt Keywords	KW-0176	Collagen
MS3_05320	6185.A0A094ZV34	UniProt Keywords	KW-0272	Extracellular matrix
MS3_05320	6185.A0A094ZV34	UniProt Keywords	KW-0964	Secreted
MS3_05320	6185.A0A094ZV34	Pfam	PF01391	Collagen triple helix repeat (20 copies)
MS3_05320	6185.A0A094ZV34	InterPro	IPR001442	Collagen IV, non-collagenous
MS3_05320	6185.A0A094ZV34	InterPro	IPR008160	Collagen triple helix repeat
MS3_05320	6185.A0A094ZV34	InterPro	IPR016187	C-type lectin fold
MS3_05320	6185.A0A094ZV34	InterPro	IPR036954	Collagen IV, non-collagenous domain superfamily
MS3_05320	6185.A0A094ZV34	InterPro	IPR050149	Collagen superfamily
MS3_05320	6185.A0A094ZV34	SMART	SM00111	C-terminal tandem repeated domain in type 4 procollagens
MS3_05397	6185.A0A094ZQP5	GO Function	GO:0003712	Transcription coregulator activity
MS3_05397	6185.A0A094ZQP5	GO Function	GO:0005488	Binding
MS3_05397	6185.A0A094ZQP5	GO Function	GO:0008270	Zinc ion binding
MS3_05397	6185.A0A094ZQP5	GO Function	GO:0030674	Protein-macromolecule adaptor activity
MS3_05397	6185.A0A094ZQP5	GO Function	GO:0036094	Small molecule binding
MS3_05397	6185.A0A094ZQP5	GO Function	GO:0043167	Ion binding
MS3_05397	6185.A0A094ZQP5	GO Function	GO:0043169	Cation binding
MS3_05397	6185.A0A094ZQP5	GO Function	GO:0046872	Metal ion binding
MS3_05397	6185.A0A094ZQP5	GO Function	GO:0046914	Transition metal ion binding
MS3_05397	6185.A0A094ZQP5	GO Function	GO:0060090	Molecular adaptor activity
MS3_05397	6185.A0A094ZQP5	GO Function	GO:0140110	Transcription regulator activity
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0005622	Intracellular anatomical structure
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0005634	Nucleus
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0005737	Cytoplasm
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0030016	Myofibril
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0030017	Sarcomere
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0030018	Z disc
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0031674	I band
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0043226	Organelle
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0043227	Membrane-bounded organelle
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0043228	Membraneless organelle
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0043229	Intracellular organelle
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0043231	Intracellular membrane-bounded organelle
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0043232	Intracellular membraneless organelle
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0043292	Contractile muscle fiber
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0099080	Supramolecular complex
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0099081	Supramolecular polymer
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0099512	Supramolecular fiber
MS3_05397	6185.A0A094ZQP5	GO Component	GO:0110165	Cellular anatomical structure
MS3_05397	6185.A0A094ZQP5	STRING clusters	CL:10166	NRAGE signals death through JNK, and RHO GTPase cycle
MS3_05397	6185.A0A094ZQP5	STRING clusters	CL:10167	Mixed, incl. NRAGE signals death through JNK, and Small GTPase-mediated signal transduction
MS3_05397	6185.A0A094ZQP5	STRING clusters	CL:10289	Mixed, incl. RhoGAP domain, and FHL1/2/3/5, N-terminal LIM domain
MS3_05397	6185.A0A094ZQP5	Reactome	MAP-1430728	Metabolism
MS3_05397	6185.A0A094ZQP5	Reactome	MAP-400206	Regulation of lipid metabolism by PPARalpha
MS3_05397	6185.A0A094ZQP5	Reactome	MAP-556833	Metabolism of lipids
MS3_05397	6185.A0A094ZQP5	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
MS3_05397	6185.A0A094ZQP5	COMPARTMENTS	GOCC:0005737	Cytoplasm
MS3_05397	6185.A0A094ZQP5	COMPARTMENTS	GOCC:0030016	Myofibril
MS3_05397	6185.A0A094ZQP5	COMPARTMENTS	GOCC:0030017	Sarcomere
MS3_05397	6185.A0A094ZQP5	COMPARTMENTS	GOCC:0030018	Z disc
MS3_05397	6185.A0A094ZQP5	COMPARTMENTS	GOCC:0031674	I band
MS3_05397	6185.A0A094ZQP5	COMPARTMENTS	GOCC:0043226	Organelle
MS3_05397	6185.A0A094ZQP5	COMPARTMENTS	GOCC:0043228	Membraneless organelle
MS3_05397	6185.A0A094ZQP5	COMPARTMENTS	GOCC:0043229	Intracellular organelle
MS3_05397	6185.A0A094ZQP5	COMPARTMENTS	GOCC:0043232	Intracellular membraneless organelle
MS3_05397	6185.A0A094ZQP5	COMPARTMENTS	GOCC:0043292	Contractile muscle fiber
MS3_05397	6185.A0A094ZQP5	COMPARTMENTS	GOCC:0099080	Supramolecular complex
MS3_05397	6185.A0A094ZQP5	COMPARTMENTS	GOCC:0099081	Supramolecular polymer
MS3_05397	6185.A0A094ZQP5	COMPARTMENTS	GOCC:0099512	Supramolecular fiber
MS3_05397	6185.A0A094ZQP5	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
MS3_05397	6185.A0A094ZQP5	UniProt Keywords	KW-0440	LIM domain
MS3_05397	6185.A0A094ZQP5	UniProt Keywords	KW-0479	Metal-binding
MS3_05397	6185.A0A094ZQP5	UniProt Keywords	KW-0862	Zinc
MS3_05397	6185.A0A094ZQP5	InterPro	IPR001781	Zinc finger, LIM-type
MS3_05397	6185.A0A094ZQP5	SMART	SM00132	Zinc-binding domain present in Lin-11, Isl-1, Mec-3.
MS3_05600	6185.A0A094ZVX7	GO Function	GO:0003712	Transcription coregulator activity
MS3_05600	6185.A0A094ZVX7	GO Function	GO:0005488	Binding
MS3_05600	6185.A0A094ZVX7	GO Function	GO:0008270	Zinc ion binding
MS3_05600	6185.A0A094ZVX7	GO Function	GO:0030674	Protein-macromolecule adaptor activity
MS3_05600	6185.A0A094ZVX7	GO Function	GO:0036094	Small molecule binding
MS3_05600	6185.A0A094ZVX7	GO Function	GO:0043167	Ion binding
MS3_05600	6185.A0A094ZVX7	GO Function	GO:0043169	Cation binding
MS3_05600	6185.A0A094ZVX7	GO Function	GO:0046872	Metal ion binding
MS3_05600	6185.A0A094ZVX7	GO Function	GO:0046914	Transition metal ion binding
MS3_05600	6185.A0A094ZVX7	GO Function	GO:0060090	Molecular adaptor activity
MS3_05600	6185.A0A094ZVX7	GO Function	GO:0140110	Transcription regulator activity
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0005622	Intracellular anatomical structure
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0005634	Nucleus
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0005737	Cytoplasm
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0030016	Myofibril
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0030017	Sarcomere
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0030018	Z disc
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0031674	I band
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0043226	Organelle
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0043227	Membrane-bounded organelle
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0043228	Membraneless organelle
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0043229	Intracellular organelle
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0043231	Intracellular membrane-bounded organelle
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0043232	Intracellular membraneless organelle
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0043292	Contractile muscle fiber
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0099080	Supramolecular complex
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0099081	Supramolecular polymer
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0099512	Supramolecular fiber
MS3_05600	6185.A0A094ZVX7	GO Component	GO:0110165	Cellular anatomical structure
MS3_05600	6185.A0A094ZVX7	STRING clusters	CL:10166	NRAGE signals death through JNK, and RHO GTPase cycle
MS3_05600	6185.A0A094ZVX7	STRING clusters	CL:10167	Mixed, incl. NRAGE signals death through JNK, and Small GTPase-mediated signal transduction
MS3_05600	6185.A0A094ZVX7	STRING clusters	CL:10289	Mixed, incl. RhoGAP domain, and FHL1/2/3/5, N-terminal LIM domain
MS3_05600	6185.A0A094ZVX7	Reactome	MAP-1430728	Metabolism
MS3_05600	6185.A0A094ZVX7	Reactome	MAP-400206	Regulation of lipid metabolism by PPARalpha
MS3_05600	6185.A0A094ZVX7	Reactome	MAP-556833	Metabolism of lipids
MS3_05600	6185.A0A094ZVX7	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
MS3_05600	6185.A0A094ZVX7	COMPARTMENTS	GOCC:0005737	Cytoplasm
MS3_05600	6185.A0A094ZVX7	COMPARTMENTS	GOCC:0030016	Myofibril
MS3_05600	6185.A0A094ZVX7	COMPARTMENTS	GOCC:0030017	Sarcomere
MS3_05600	6185.A0A094ZVX7	COMPARTMENTS	GOCC:0030018	Z disc
MS3_05600	6185.A0A094ZVX7	COMPARTMENTS	GOCC:0031674	I band
MS3_05600	6185.A0A094ZVX7	COMPARTMENTS	GOCC:0043226	Organelle
MS3_05600	6185.A0A094ZVX7	COMPARTMENTS	GOCC:0043228	Membraneless organelle
MS3_05600	6185.A0A094ZVX7	COMPARTMENTS	GOCC:0043229	Intracellular organelle
MS3_05600	6185.A0A094ZVX7	COMPARTMENTS	GOCC:0043232	Intracellular membraneless organelle
MS3_05600	6185.A0A094ZVX7	COMPARTMENTS	GOCC:0043292	Contractile muscle fiber
MS3_05600	6185.A0A094ZVX7	COMPARTMENTS	GOCC:0099080	Supramolecular complex
MS3_05600	6185.A0A094ZVX7	COMPARTMENTS	GOCC:0099081	Supramolecular polymer
MS3_05600	6185.A0A094ZVX7	COMPARTMENTS	GOCC:0099512	Supramolecular fiber
MS3_05600	6185.A0A094ZVX7	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
MS3_05600	6185.A0A094ZVX7	UniProt Keywords	KW-0440	LIM domain
MS3_05600	6185.A0A094ZVX7	UniProt Keywords	KW-0479	Metal-binding
MS3_05600	6185.A0A094ZVX7	UniProt Keywords	KW-0862	Zinc
MS3_05600	6185.A0A094ZVX7	UniProt Keywords	KW-0863	Zinc-finger
MS3_05600	6185.A0A094ZVX7	InterPro	IPR001781	Zinc finger, LIM-type
MS3_05600	6185.A0A094ZVX7	InterPro	IPR056807	FHL1/2/3/5, N-terminal LIM domain
MS3_05600	6185.A0A094ZVX7	SMART	SM00132	Zinc-binding domain present in Lin-11, Isl-1, Mec-3.
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0007154	Cell communication
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0007155	Cell adhesion
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0007160	Cell-matrix adhesion
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0007165	Signal transduction
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0007166	Cell surface receptor signaling pathway
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0007229	Integrin-mediated signaling pathway
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0009987	Cellular process
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0016477	Cell migration
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0023052	Signaling
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0031589	Cell-substrate adhesion
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0048870	Cell motility
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0050789	Regulation of biological process
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0050794	Regulation of cellular process
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0050896	Response to stimulus
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0051716	Cellular response to stimulus
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0065007	Biological regulation
MS3_05634	6185.A0A094ZSZ5	GO Process	GO:0098609	Cell-cell adhesion
MS3_05634	6185.A0A094ZSZ5	GO Function	GO:0005102	Signaling receptor binding
MS3_05634	6185.A0A094ZSZ5	GO Function	GO:0005178	Integrin binding
MS3_05634	6185.A0A094ZSZ5	GO Function	GO:0005488	Binding
MS3_05634	6185.A0A094ZSZ5	GO Function	GO:0005515	Protein binding
MS3_05634	6185.A0A094ZSZ5	GO Function	GO:0036094	Small molecule binding
MS3_05634	6185.A0A094ZSZ5	GO Function	GO:0043167	Ion binding
MS3_05634	6185.A0A094ZSZ5	GO Function	GO:0043169	Cation binding
MS3_05634	6185.A0A094ZSZ5	GO Function	GO:0044877	Protein-containing complex binding
MS3_05634	6185.A0A094ZSZ5	GO Function	GO:0046872	Metal ion binding
MS3_05634	6185.A0A094ZSZ5	GO Function	GO:0050839	Cell adhesion molecule binding
MS3_05634	6185.A0A094ZSZ5	GO Component	GO:0005886	Plasma membrane
MS3_05634	6185.A0A094ZSZ5	GO Component	GO:0005925	Focal adhesion
MS3_05634	6185.A0A094ZSZ5	GO Component	GO:0008305	Integrin complex
MS3_05634	6185.A0A094ZSZ5	GO Component	GO:0009986	Cell surface
MS3_05634	6185.A0A094ZSZ5	GO Component	GO:0016020	Membrane
MS3_05634	6185.A0A094ZSZ5	GO Component	GO:0030054	Cell junction
MS3_05634	6185.A0A094ZSZ5	GO Component	GO:0030055	Cell-substrate junction
MS3_05634	6185.A0A094ZSZ5	GO Component	GO:0032991	Protein-containing complex
MS3_05634	6185.A0A094ZSZ5	GO Component	GO:0043235	Receptor complex
MS3_05634	6185.A0A094ZSZ5	GO Component	GO:0070161	Anchoring junction
MS3_05634	6185.A0A094ZSZ5	GO Component	GO:0071944	Cell periphery
MS3_05634	6185.A0A094ZSZ5	GO Component	GO:0098636	Protein complex involved in cell adhesion
MS3_05634	6185.A0A094ZSZ5	GO Component	GO:0098796	Membrane protein complex
MS3_05634	6185.A0A094ZSZ5	GO Component	GO:0098797	Plasma membrane protein complex
MS3_05634	6185.A0A094ZSZ5	GO Component	GO:0098802	Plasma membrane signaling receptor complex
MS3_05634	6185.A0A094ZSZ5	GO Component	GO:0110165	Cellular anatomical structure
MS3_05634	6185.A0A094ZSZ5	STRING clusters	CL:10319	Cell-substrate junction, and Integrin domain superfamily
MS3_05634	6185.A0A094ZSZ5	STRING clusters	CL:10321	Mixed, incl. Smooth Muscle Contraction, and Integrin complex
MS3_05634	6185.A0A094ZSZ5	STRING clusters	CL:10324	Integrin complex, and Smooth Muscle Contraction
MS3_05634	6185.A0A094ZSZ5	STRING clusters	CL:10348	Integrin complex
MS3_05634	6185.A0A094ZSZ5	Reactome	MAP-1474244	Extracellular matrix organization
MS3_05634	6185.A0A094ZSZ5	Reactome	MAP-216083	Integrin cell surface interactions
MS3_05634	6185.A0A094ZSZ5	COMPARTMENTS	GOCC:0005886	Plasma membrane
MS3_05634	6185.A0A094ZSZ5	COMPARTMENTS	GOCC:0016020	Membrane
MS3_05634	6185.A0A094ZSZ5	COMPARTMENTS	GOCC:0071944	Cell periphery
MS3_05634	6185.A0A094ZSZ5	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
MS3_05634	6185.A0A094ZSZ5	UniProt Keywords	KW-0130	Cell adhesion
MS3_05634	6185.A0A094ZSZ5	UniProt Keywords	KW-0325	Glycoprotein
MS3_05634	6185.A0A094ZSZ5	UniProt Keywords	KW-0401	Integrin
MS3_05634	6185.A0A094ZSZ5	UniProt Keywords	KW-0472	Membrane
MS3_05634	6185.A0A094ZSZ5	UniProt Keywords	KW-0677	Repeat
MS3_05634	6185.A0A094ZSZ5	UniProt Keywords	KW-0732	Signal
MS3_05634	6185.A0A094ZSZ5	UniProt Keywords	KW-0812	Transmembrane
MS3_05634	6185.A0A094ZSZ5	UniProt Keywords	KW-1003	Cell membrane
MS3_05634	6185.A0A094ZSZ5	UniProt Keywords	KW-1015	Disulfide bond
MS3_05634	6185.A0A094ZSZ5	UniProt Keywords	KW-1133	Transmembrane helix
MS3_05634	6185.A0A094ZSZ5	InterPro	IPR000742	EGF-like domain
MS3_05634	6185.A0A094ZSZ5	InterPro	IPR002049	Laminin-type EGF domain
MS3_05634	6185.A0A094ZSZ5	InterPro	IPR036465	Von Willebrand factor A-like domain superfamily
MS3_05634	6185.A0A094ZSZ5	SMART	SM00181	Epidermal growth factor-like domain.
MS3_05644	6185.A0A094ZT02	GO Process	GO:0007154	Cell communication
MS3_05644	6185.A0A094ZT02	GO Process	GO:0007165	Signal transduction
MS3_05644	6185.A0A094ZT02	GO Process	GO:0007166	Cell surface receptor signaling pathway
MS3_05644	6185.A0A094ZT02	GO Process	GO:0007167	Enzyme-linked receptor protein signaling pathway
MS3_05644	6185.A0A094ZT02	GO Process	GO:0007169	Cell surface receptor protein tyrosine kinase signaling pathway
MS3_05644	6185.A0A094ZT02	GO Process	GO:0009987	Cellular process
MS3_05644	6185.A0A094ZT02	GO Process	GO:0023052	Signaling
MS3_05644	6185.A0A094ZT02	GO Process	GO:0030154	Cell differentiation
MS3_05644	6185.A0A094ZT02	GO Process	GO:0032502	Developmental process
MS3_05644	6185.A0A094ZT02	GO Process	GO:0048518	Positive regulation of biological process
MS3_05644	6185.A0A094ZT02	GO Process	GO:0048522	Positive regulation of cellular process
MS3_05644	6185.A0A094ZT02	GO Process	GO:0048869	Cellular developmental process
MS3_05644	6185.A0A094ZT02	GO Process	GO:0050789	Regulation of biological process
MS3_05644	6185.A0A094ZT02	GO Process	GO:0050794	Regulation of cellular process
MS3_05644	6185.A0A094ZT02	GO Process	GO:0050896	Response to stimulus
MS3_05644	6185.A0A094ZT02	GO Process	GO:0051716	Cellular response to stimulus
MS3_05644	6185.A0A094ZT02	GO Process	GO:0065007	Biological regulation
MS3_05644	6185.A0A094ZT02	GO Function	GO:0000166	Nucleotide binding
MS3_05644	6185.A0A094ZT02	GO Function	GO:0003824	Catalytic activity
MS3_05644	6185.A0A094ZT02	GO Function	GO:0004672	Protein kinase activity
MS3_05644	6185.A0A094ZT02	GO Function	GO:0004713	Protein tyrosine kinase activity
MS3_05644	6185.A0A094ZT02	GO Function	GO:0004715	Non-membrane spanning protein tyrosine kinase activity
MS3_05644	6185.A0A094ZT02	GO Function	GO:0005102	Signaling receptor binding
MS3_05644	6185.A0A094ZT02	GO Function	GO:0005488	Binding
MS3_05644	6185.A0A094ZT02	GO Function	GO:0005515	Protein binding
MS3_05644	6185.A0A094ZT02	GO Function	GO:0005524	ATP binding
MS3_05644	6185.A0A094ZT02	GO Function	GO:0016301	Kinase activity
MS3_05644	6185.A0A094ZT02	GO Function	GO:0016740	Transferase activity
MS3_05644	6185.A0A094ZT02	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
MS3_05644	6185.A0A094ZT02	GO Function	GO:0016773	Phosphotransferase activity, alcohol group as acceptor
MS3_05644	6185.A0A094ZT02	GO Function	GO:0017076	Purine nucleotide binding
MS3_05644	6185.A0A094ZT02	GO Function	GO:0030554	Adenyl nucleotide binding
MS3_05644	6185.A0A094ZT02	GO Function	GO:0032553	Ribonucleotide binding
MS3_05644	6185.A0A094ZT02	GO Function	GO:0032555	Purine ribonucleotide binding
MS3_05644	6185.A0A094ZT02	GO Function	GO:0032559	Adenyl ribonucleotide binding
MS3_05644	6185.A0A094ZT02	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
MS3_05644	6185.A0A094ZT02	GO Function	GO:0036094	Small molecule binding
MS3_05644	6185.A0A094ZT02	GO Function	GO:0043167	Ion binding
MS3_05644	6185.A0A094ZT02	GO Function	GO:0043168	Anion binding
MS3_05644	6185.A0A094ZT02	GO Function	GO:0097367	Carbohydrate derivative binding
MS3_05644	6185.A0A094ZT02	GO Function	GO:0140096	Catalytic activity, acting on a protein
MS3_05644	6185.A0A094ZT02	GO Function	GO:1901265	Nucleoside phosphate binding
MS3_05644	6185.A0A094ZT02	GO Function	GO:1901363	Heterocyclic compound binding
MS3_05644	6185.A0A094ZT02	GO Component	GO:0005622	Intracellular anatomical structure
MS3_05644	6185.A0A094ZT02	GO Component	GO:0005737	Cytoplasm
MS3_05644	6185.A0A094ZT02	GO Component	GO:0005829	Cytosol
MS3_05644	6185.A0A094ZT02	GO Component	GO:0005886	Plasma membrane
MS3_05644	6185.A0A094ZT02	GO Component	GO:0016020	Membrane
MS3_05644	6185.A0A094ZT02	GO Component	GO:0043226	Organelle
MS3_05644	6185.A0A094ZT02	GO Component	GO:0043229	Intracellular organelle
MS3_05644	6185.A0A094ZT02	GO Component	GO:0071944	Cell periphery
MS3_05644	6185.A0A094ZT02	GO Component	GO:0110165	Cellular anatomical structure
MS3_05644	6185.A0A094ZT02	STRING clusters	CL:10319	Cell-substrate junction, and Integrin domain superfamily
MS3_05644	6185.A0A094ZT02	STRING clusters	CL:10321	Mixed, incl. Smooth Muscle Contraction, and Integrin complex
MS3_05644	6185.A0A094ZT02	STRING clusters	CL:10367	Non-receptor tyrosine kinases involved in cell signaling, and Ras association (RalGDS/AF-6) domain
MS3_05644	6185.A0A094ZT02	Reactome	MAP-162582	Signal Transduction
MS3_05644	6185.A0A094ZT02	Reactome	MAP-168249	Innate Immune System
MS3_05644	6185.A0A094ZT02	Reactome	MAP-168256	Immune System
MS3_05644	6185.A0A094ZT02	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
MS3_05644	6185.A0A094ZT02	COMPARTMENTS	GOCC:0005737	Cytoplasm
MS3_05644	6185.A0A094ZT02	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
MS3_05644	6185.A0A094ZT02	UniProt Keywords	KW-0067	ATP-binding
MS3_05644	6185.A0A094ZT02	UniProt Keywords	KW-0418	Kinase
MS3_05644	6185.A0A094ZT02	UniProt Keywords	KW-0547	Nucleotide-binding
MS3_05644	6185.A0A094ZT02	UniProt Keywords	KW-0597	Phosphoprotein
MS3_05644	6185.A0A094ZT02	UniProt Keywords	KW-0727	SH2 domain
MS3_05644	6185.A0A094ZT02	UniProt Keywords	KW-0728	SH3 domain
MS3_05644	6185.A0A094ZT02	UniProt Keywords	KW-0808	Transferase
MS3_05644	6185.A0A094ZT02	UniProt Keywords	KW-0829	Tyrosine-protein kinase
MS3_05644	6185.A0A094ZT02	InterPro	IPR000719	Protein kinase domain
MS3_05644	6185.A0A094ZT02	InterPro	IPR000980	SH2 domain
MS3_05644	6185.A0A094ZT02	InterPro	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
MS3_05644	6185.A0A094ZT02	InterPro	IPR001452	SH3 domain
MS3_05644	6185.A0A094ZT02	InterPro	IPR011009	Protein kinase-like domain superfamily
MS3_05644	6185.A0A094ZT02	InterPro	IPR017441	Protein kinase, ATP binding site
MS3_05644	6185.A0A094ZT02	InterPro	IPR020635	Tyrosine-protein kinase, catalytic domain
MS3_05644	6185.A0A094ZT02	InterPro	IPR036028	SH3-like domain superfamily
MS3_05644	6185.A0A094ZT02	InterPro	IPR036860	SH2 domain superfamily
MS3_05644	6185.A0A094ZT02	InterPro	IPR050198	Non-receptor tyrosine kinases involved in cell signaling
MS3_05644	6185.A0A094ZT02	SMART	SM00219	Tyrosine kinase, catalytic domain
MS3_05644	6185.A0A094ZT02	SMART	SM00252	Src homology 2 domains
MS3_05644	6185.A0A094ZT02	SMART	SM00326	Src homology 3 domains
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0007154	Cell communication
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0007165	Signal transduction
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0007166	Cell surface receptor signaling pathway
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0007167	Enzyme-linked receptor protein signaling pathway
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0007169	Cell surface receptor protein tyrosine kinase signaling pathway
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0009987	Cellular process
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0023052	Signaling
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0030154	Cell differentiation
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0032502	Developmental process
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0048518	Positive regulation of biological process
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0048522	Positive regulation of cellular process
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0048869	Cellular developmental process
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0050789	Regulation of biological process
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0050794	Regulation of cellular process
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0050896	Response to stimulus
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0051716	Cellular response to stimulus
MS3_05835	6185.A0A094ZWE3	GO Process	GO:0065007	Biological regulation
MS3_05835	6185.A0A094ZWE3	GO Function	GO:0000166	Nucleotide binding
MS3_05835	6185.A0A094ZWE3	GO Function	GO:0003824	Catalytic activity
MS3_05835	6185.A0A094ZWE3	GO Function	GO:0004672	Protein kinase activity
MS3_05835	6185.A0A094ZWE3	GO Function	GO:0004713	Protein tyrosine kinase activity
MS3_05835	6185.A0A094ZWE3	GO Function	GO:0004715	Non-membrane spanning protein tyrosine kinase activity
MS3_05835	6185.A0A094ZWE3	GO Function	GO:0005102	Signaling receptor binding
MS3_05835	6185.A0A094ZWE3	GO Function	GO:0005488	Binding
MS3_05835	6185.A0A094ZWE3	GO Function	GO:0005515	Protein binding
MS3_05835	6185.A0A094ZWE3	GO Function	GO:0005524	ATP binding
MS3_05835	6185.A0A094ZWE3	GO Function	GO:0016301	Kinase activity
MS3_05835	6185.A0A094ZWE3	GO Function	GO:0016740	Transferase activity
MS3_05835	6185.A0A094ZWE3	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
