candidate_id	reference_species	orthologues	relationship	source_group_size	target_group_size	source_file
Sjap__EWB00_006199	Mmus	Mmus__GeneID_12826, Mmus__GeneID_12827, Mmus__GeneID_12828, Mmus__GeneID_12829, Mmus__GeneID_12830, Mmus__GeneID_94216	many-to-many	4	6	Orthologues/Mmus.tsv
Sjap__EWB00_006201	Mmus	Mmus__GeneID_12826, Mmus__GeneID_12827, Mmus__GeneID_12828, Mmus__GeneID_12829, Mmus__GeneID_12830, Mmus__GeneID_94216	many-to-many	4	6	Orthologues/Mmus.tsv
Sjap__EWB00_001102	Mmus	Mmus__GeneID_12826, Mmus__GeneID_12827, Mmus__GeneID_12828, Mmus__GeneID_12829, Mmus__GeneID_12830, Mmus__GeneID_94216	many-to-many	4	6	Orthologues/Mmus.tsv
Sjap__EWB00_006200	Mmus	Mmus__GeneID_12826, Mmus__GeneID_12827, Mmus__GeneID_12828, Mmus__GeneID_12829, Mmus__GeneID_12830, Mmus__GeneID_94216	many-to-many	4	6	Orthologues/Mmus.tsv
Sjap__EWB00_002919	Mmus	Mmus__GeneID_104099, Mmus__GeneID_16399, Mmus__GeneID_16401, Mmus__GeneID_16402, Mmus__GeneID_16410, Mmus__GeneID_241226	one-to-many	1	6	Orthologues/Mmus.tsv
Sjap__EWB00_001228	Mmus	Mmus__GeneID_110542, Mmus__GeneID_11480, Mmus__GeneID_11481, Mmus__GeneID_12168, Mmus__GeneID_21813	one-to-many	1	5	Orthologues/Mmus.tsv
Sjap__EWB00_009358	Mmus	Mmus__GeneID_18750, Mmus__GeneID_18751, Mmus__GeneID_18752, Mmus__GeneID_18753, Mmus__GeneID_18761	one-to-many	1	5	Orthologues/Mmus.tsv
Sjap__EWB00_010727	Mmus	Mmus__GeneID_20741, Mmus__GeneID_20742, Mmus__GeneID_20743, Mmus__GeneID_640524, Mmus__GeneID_80297	many-to-many	2	5	Orthologues/Mmus.tsv
Sjap__EWB00_004137	Mmus	Mmus__GeneID_20741, Mmus__GeneID_20742, Mmus__GeneID_20743, Mmus__GeneID_640524, Mmus__GeneID_80297	many-to-many	2	5	Orthologues/Mmus.tsv
Sjap__EWB00_002194	Mmus	Mmus__GeneID_110651, Mmus__GeneID_20111, Mmus__GeneID_20112, Mmus__GeneID_56613, Mmus__GeneID_67071, Mmus__GeneID_73086	one-to-many	1	6	Orthologues/Mmus.tsv
Sjap__EWB00_002869	Mmus	Mmus__GeneID_16412, Mmus__GeneID_16414, Mmus__GeneID_16415, Mmus__GeneID_16416, Mmus__GeneID_16419, Mmus__GeneID_16420, Mmus__GeneID_16421	one-to-many	1	7	Orthologues/Mmus.tsv
Sjap__EWB00_008748	Mmus	Mmus__GeneID_14182, Mmus__GeneID_14183, Mmus__GeneID_14184, Mmus__GeneID_14186	one-to-many	1	4	Orthologues/Mmus.tsv
Sjap__EWB00_006050	Mmus	Mmus__GeneID_109711, Mmus__GeneID_11472, Mmus__GeneID_11474, Mmus__GeneID_60595	many-to-many	2	4	Orthologues/Mmus.tsv
Sjap__EWB00_010649	Mmus	Mmus__GeneID_109711, Mmus__GeneID_11472, Mmus__GeneID_11474, Mmus__GeneID_60595	many-to-many	2	4	Orthologues/Mmus.tsv
Sjap__EWB00_008807	Mmus	Mmus__GeneID_12631, Mmus__GeneID_12632, Mmus__GeneID_56431	many-to-many	2	3	Orthologues/Mmus.tsv
Sjap__EWB00_003359	Mmus	Mmus__GeneID_12631, Mmus__GeneID_12632, Mmus__GeneID_56431	many-to-many	2	3	Orthologues/Mmus.tsv
Sjap__EWB00_009781	Mmus	Mmus__GeneID_26409, Mmus__GeneID_56532, Mmus__GeneID_65964	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_006315	Mmus	Mmus__GeneID_19134	many-to-one	6	1	Orthologues/Mmus.tsv
Sjap__EWB00_008747	Mmus	Mmus__GeneID_24131, Mmus__GeneID_56376, Mmus__GeneID_67399	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_004179	Mmus	Mmus__GeneID_102414, Mmus__GeneID_105943584, Mmus__GeneID_12747, Mmus__GeneID_12748, Mmus__GeneID_12750	many-to-many	2	5	Orthologues/Mmus.tsv
Sjap__EWB00_002775	Mmus	Mmus__GeneID_192176, Mmus__GeneID_286940, Mmus__GeneID_68794	many-to-many	2	3	Orthologues/Mmus.tsv
Sjap__EWB00_006234	Mmus	Mmus__GeneID_192176, Mmus__GeneID_286940, Mmus__GeneID_68794	many-to-many	2	3	Orthologues/Mmus.tsv
Sjap__EWB00_001311	Mmus	Mmus__GeneID_12814, Mmus__GeneID_12815, Mmus__GeneID_12831, Mmus__GeneID_53867	many-to-many	2	4	Orthologues/Mmus.tsv
Sjap__EWB00_000274	Mmus	Mmus__GeneID_12814, Mmus__GeneID_12815, Mmus__GeneID_12831, Mmus__GeneID_53867	many-to-many	2	4	Orthologues/Mmus.tsv
Sjap__EWB00_009122	Mmus	Mmus__GeneID_19094, Mmus__GeneID_26415, Mmus__GeneID_26416, Mmus__GeneID_29857	one-to-many	1	4	Orthologues/Mmus.tsv
Sjap__EWB00_007965	Mmus	Mmus__GeneID_16001, Mmus__GeneID_16337, Mmus__GeneID_23920	many-to-many	2	3	Orthologues/Mmus.tsv
Sjap__EWB00_003876	Mmus	Mmus__GeneID_11790, Mmus__GeneID_213435, Mmus__GeneID_228785, Mmus__GeneID_238564	one-to-many	1	4	Orthologues/Mmus.tsv
Sjap__EWB00_007512	Mmus	Mmus__GeneID_18747, Mmus__GeneID_18749	many-to-many	3	2	Orthologues/Mmus.tsv
Sjap__EWB00_004196	Mmus	Mmus__GeneID_18747, Mmus__GeneID_18749	many-to-many	3	2	Orthologues/Mmus.tsv
Sjap__EWB00_007721	Mmus	Mmus__GeneID_18747, Mmus__GeneID_18749	many-to-many	3	2	Orthologues/Mmus.tsv
Sjap__EWB00_003065	Mmus	Mmus__GeneID_108058, Mmus__GeneID_12322, Mmus__GeneID_12323, Mmus__GeneID_12325	one-to-many	1	4	Orthologues/Mmus.tsv
Sjap__EWB00_009560	Mmus	Mmus__GeneID_210126, Mmus__GeneID_22051, Mmus__GeneID_22793, Mmus__GeneID_74202	one-to-many	1	4	Orthologues/Mmus.tsv
Sjap__EWB00_003107	Mmus	Mmus__GeneID_18208, Mmus__GeneID_18209	many-to-many	2	2	Orthologues/Mmus.tsv
Sjap__EWB00_002313	Mmus	Mmus__GeneID_18208, Mmus__GeneID_18209	many-to-many	2	2	Orthologues/Mmus.tsv
Sjap__EWB00_001471	Mmus	Mmus__GeneID_12169, Mmus__GeneID_12229, Mmus__GeneID_16428, Mmus__GeneID_21682, Mmus__GeneID_22165	one-to-many	1	5	Orthologues/Mmus.tsv
Sjap__EWB00_003747	Mmus	Mmus__GeneID_14158, Mmus__GeneID_14159	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_003063	Mmus	Mmus__GeneID_11682, Mmus__GeneID_17005, Mmus__GeneID_19886	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_011039	Mmus	Mmus__GeneID_16400, Mmus__GeneID_16403, Mmus__GeneID_16404	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_002103	Mmus	Mmus__GeneID_108101, Mmus__GeneID_218952, Mmus__GeneID_241639	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_002413	Mmus	Mmus__GeneID_22625, Mmus__GeneID_56274, Mmus__GeneID_58231	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_010687	Mmus	Mmus__GeneID_11350, Mmus__GeneID_11352	many-to-many	2	2	Orthologues/Mmus.tsv
Sjap__EWB00_001594	Mmus	Mmus__GeneID_11479, Mmus__GeneID_21812, Mmus__GeneID_269275	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_007640	Mmus	Mmus__GeneID_234878, Mmus__GeneID_26403, Mmus__GeneID_269881, Mmus__GeneID_338372	one-to-many	1	4	Orthologues/Mmus.tsv
Sjap__EWB00_004212	Mmus	Mmus__GeneID_381113, Mmus__GeneID_71091	many-to-many	2	2	Orthologues/Mmus.tsv
Sjap__EWB00_011263	Mmus	Mmus__GeneID_11651, Mmus__GeneID_11652, Mmus__GeneID_23797	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_007650	Mmus	Mmus__GeneID_223255, Mmus__GeneID_59041, Mmus__GeneID_70415	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_008372	Mmus	Mmus__GeneID_12795, Mmus__GeneID_18817, Mmus__GeneID_216166	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_006505	Mmus	Mmus__GeneID_21894, Mmus__GeneID_70549	many-to-many	2	2	Orthologues/Mmus.tsv
Sjap__EWB00_003146	Mmus	Mmus__GeneID_21894, Mmus__GeneID_70549	many-to-many	2	2	Orthologues/Mmus.tsv
Sjap__EWB00_004872	Mmus	Mmus__GeneID_383787, Mmus__GeneID_66729, Mmus__GeneID_66930, Mmus__GeneID_68839	one-to-many	1	4	Orthologues/Mmus.tsv
Sjap__EWB00_004811	Mmus	Mmus__GeneID_20871, Mmus__GeneID_20877, Mmus__GeneID_20878	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_003272	Mmus	Mmus__GeneID_12534, Mmus__GeneID_12566	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_001225	Mmus	Mmus__GeneID_12385, Mmus__GeneID_12386, Mmus__GeneID_216033	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_002741	Mmus	Mmus__GeneID_16777, Mmus__GeneID_16779	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_001036	Mmus	Mmus__GeneID_101540, Mmus__GeneID_18760, Mmus__GeneID_75292	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_002797	Mmus	Mmus__GeneID_17691, Mmus__GeneID_235344	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_008683	Mmus	Mmus__GeneID_26413, Mmus__GeneID_26417	many-to-many	2	2	Orthologues/Mmus.tsv
Sjap__EWB00_004095	Mmus	Mmus__GeneID_26413, Mmus__GeneID_26417	many-to-many	2	2	Orthologues/Mmus.tsv
Sjap__EWB00_009287	Mmus	Mmus__GeneID_104318, Mmus__GeneID_27373	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_007519	Mmus	Mmus__GeneID_26414, Mmus__GeneID_26419, Mmus__GeneID_26420	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_005902	Mmus	Mmus__GeneID_215114, Mmus__GeneID_29816	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_006126	Mmus	Mmus__GeneID_16782, Mmus__GeneID_226519, Mmus__GeneID_23928	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_004650	Mmus	Mmus__GeneID_105787, Mmus__GeneID_108079	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_008528	Mmus	Mmus__GeneID_19246, Mmus__GeneID_19255	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_006607	Mmus	Mmus__GeneID_55992, Mmus__GeneID_80890	many-to-many	2	2	Orthologues/Mmus.tsv
Sjap__EWB00_003429	Mmus	Mmus__GeneID_107321, Mmus__GeneID_19303, Mmus__GeneID_21804	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_004965	Mmus	Mmus__GeneID_101543, Mmus__GeneID_16475, Mmus__GeneID_29806	one-to-many	1	3	Orthologues/Mmus.tsv
Sjap__EWB00_005624	Mmus	Mmus__GeneID_264064, Mmus__GeneID_78334	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_003710	Mmus	Mmus__GeneID_231580, Mmus__GeneID_72685	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_009479	Mmus	Mmus__GeneID_17152, Mmus__GeneID_56542	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_009224	Mmus	Mmus__GeneID_19275, Mmus__GeneID_19276	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_007322	Mmus	Mmus__GeneID_14083, Mmus__GeneID_19229	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_001328	Mmus	Mmus__GeneID_16772, Mmus__GeneID_16773	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_005467	Mmus	Mmus__GeneID_18759, Mmus__GeneID_18762	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_001961	Mmus	Mmus__GeneID_140780, Mmus__GeneID_269774	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_009541	Mmus	Mmus__GeneID_110829, Mmus__GeneID_225341	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_007161	Mmus	Mmus__GeneID_102626, Mmus__GeneID_17164	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_007274	Mmus	Mmus__GeneID_13169, Mmus__GeneID_56320	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_008286	Mmus	Mmus__GeneID_108737, Mmus__GeneID_53416	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_007739	Mmus	Mmus__GeneID_19230, Mmus__GeneID_23999	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_005166	Mmus	Mmus__GeneID_58988, Mmus__GeneID_72508	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_005385	Mmus	Mmus__GeneID_106504, Mmus__GeneID_232533	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_004368	Mmus	Mmus__GeneID_56637, Mmus__GeneID_606496	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_009480	Mmus	Mmus__GeneID_107951	many-to-one	2	1	Orthologues/Mmus.tsv
Sjap__EWB00_010219	Mmus	Mmus__GeneID_107951	many-to-one	2	1	Orthologues/Mmus.tsv
Sjap__EWB00_005849	Mmus	Mmus__GeneID_12988, Mmus__GeneID_17179	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_001091	Mmus	Mmus__GeneID_18682, Mmus__GeneID_68961	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_001618	Mmus	Mmus__GeneID_56456, Mmus__GeneID_83766	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_002531	Mmus	Mmus__GeneID_16885, Mmus__GeneID_16886	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_008857	Mmus	Mmus__GeneID_226977, Mmus__GeneID_54130	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_007517	Mmus	Mmus__GeneID_73353, Mmus__GeneID_76652	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_000320	Mmus	Mmus__GeneID_19091	many-to-one	2	1	Orthologues/Mmus.tsv
Sjap__EWB00_007426	Mmus	Mmus__GeneID_242894, Mmus__GeneID_74117	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_007221	Mmus	Mmus__GeneID_20187	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_007959	Mmus	Mmus__GeneID_18099	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_002386	Mmus	Mmus__GeneID_26395, Mmus__GeneID_26396	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_003104	Mmus	Mmus__GeneID_14302	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_008035	Mmus	Mmus__GeneID_59125, Mmus__GeneID_59126	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_011320	Mmus	Mmus__GeneID_98267	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_002781	Mmus	Mmus__GeneID_93687	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_001343	Mmus	Mmus__GeneID_26398	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_008993	Mmus	Mmus__GeneID_216976	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_010647	Mmus	Mmus__GeneID_66713	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_003470	Mmus	Mmus__GeneID_50883	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_010398	Mmus	Mmus__GeneID_16202	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_003114	Mmus	Mmus__GeneID_245269	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_006002	Mmus	Mmus__GeneID_56444	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_009117	Mmus	Mmus__GeneID_19727, Mmus__GeneID_68558	one-to-many	1	2	Orthologues/Mmus.tsv
Sjap__EWB00_004629	Mmus	Mmus__GeneID_12568	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_003565	Mmus	Mmus__GeneID_22330	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_000516	Mmus	Mmus__GeneID_18607	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_001408	Mmus	Mmus__GeneID_67019	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_009305	Mmus	Mmus__GeneID_109275	many-to-one	2	1	Orthologues/Mmus.tsv
Sjap__EWB00_008932	Mmus	Mmus__GeneID_23955	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_004325	Mmus	Mmus__GeneID_674895	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_006602	Mmus	Mmus__GeneID_12572	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_010449	Mmus	Mmus__GeneID_12667	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_001391	Mmus	Mmus__GeneID_71742	one-to-one	1	1	Orthologues/Mmus.tsv
Sjap__EWB00_004876	Mmus	Mmus__GeneID_238880	one-to-one	1	1	Orthologues/Mmus.tsv
Sman__Smp_307010	Mmus	Mmus__GeneID_11459, Mmus__GeneID_11461, Mmus__GeneID_11464, Mmus__GeneID_11465, Mmus__GeneID_11468, Mmus__GeneID_11475, Mmus__GeneID_232339, Mmus__GeneID_75196	many-to-many	2	8	Orthologues/Mmus.tsv
Sman__Smp_307020	Mmus	Mmus__GeneID_11459, Mmus__GeneID_11461, Mmus__GeneID_11464, Mmus__GeneID_11465, Mmus__GeneID_11468, Mmus__GeneID_11475, Mmus__GeneID_232339, Mmus__GeneID_75196	many-to-many	2	8	Orthologues/Mmus.tsv
Sman__Smp_048560	Mmus	Mmus__GeneID_106042, Mmus__GeneID_14199, Mmus__GeneID_14200, Mmus__GeneID_14201, Mmus__GeneID_14202, Mmus__GeneID_21753, Mmus__GeneID_236749, Mmus__GeneID_243548, Mmus__GeneID_381104, Mmus__GeneID_54630, Mmus__GeneID_57756	many-to-many	2	11	Orthologues/Mmus.tsv
Sman__Smp_143130	Mmus	Mmus__GeneID_106042, Mmus__GeneID_14199, Mmus__GeneID_14200, Mmus__GeneID_14201, Mmus__GeneID_14202, Mmus__GeneID_21753, Mmus__GeneID_236749, Mmus__GeneID_243548, Mmus__GeneID_381104, Mmus__GeneID_54630, Mmus__GeneID_57756	many-to-many	2	11	Orthologues/Mmus.tsv
Sman__Smp_172200	Mmus	Mmus__GeneID_12143, Mmus__GeneID_14191, Mmus__GeneID_14360, Mmus__GeneID_15162, Mmus__GeneID_16818, Mmus__GeneID_17096, Mmus__GeneID_20779, Mmus__GeneID_22612	many-to-many	4	8	Orthologues/Mmus.tsv
Sman__Smp_348670	Mmus	Mmus__GeneID_12143, Mmus__GeneID_14191, Mmus__GeneID_14360, Mmus__GeneID_15162, Mmus__GeneID_16818, Mmus__GeneID_17096, Mmus__GeneID_20779, Mmus__GeneID_22612	many-to-many	4	8	Orthologues/Mmus.tsv
Sman__Smp_006920	Mmus	Mmus__GeneID_12143, Mmus__GeneID_14191, Mmus__GeneID_14360, Mmus__GeneID_15162, Mmus__GeneID_16818, Mmus__GeneID_17096, Mmus__GeneID_20779, Mmus__GeneID_22612	many-to-many	4	8	Orthologues/Mmus.tsv
Sman__Smp_136300	Mmus	Mmus__GeneID_12143, Mmus__GeneID_14191, Mmus__GeneID_14360, Mmus__GeneID_15162, Mmus__GeneID_16818, Mmus__GeneID_17096, Mmus__GeneID_20779, Mmus__GeneID_22612	many-to-many	4	8	Orthologues/Mmus.tsv
Sman__Smp_135560	Mmus	Mmus__GeneID_12824, Mmus__GeneID_12825, Mmus__GeneID_12832, Mmus__GeneID_12842, Mmus__GeneID_12843, Mmus__GeneID_373864, Mmus__GeneID_71355	many-to-many	3	7	Orthologues/Mmus.tsv
Sman__Smp_164590	Mmus	Mmus__GeneID_12824, Mmus__GeneID_12825, Mmus__GeneID_12832, Mmus__GeneID_12842, Mmus__GeneID_12843, Mmus__GeneID_373864, Mmus__GeneID_71355	many-to-many	3	7	Orthologues/Mmus.tsv
Sman__Smp_343740	Mmus	Mmus__GeneID_12824, Mmus__GeneID_12825, Mmus__GeneID_12832, Mmus__GeneID_12842, Mmus__GeneID_12843, Mmus__GeneID_373864, Mmus__GeneID_71355	many-to-many	3	7	Orthologues/Mmus.tsv
Sman__Smp_065290	Mmus	Mmus__GeneID_100504491, Mmus__GeneID_195208, Mmus__GeneID_19888, Mmus__GeneID_227541, Mmus__GeneID_52163, Mmus__GeneID_68511, Mmus__GeneID_93843	many-to-many	2	7	Orthologues/Mmus.tsv
Sman__Smp_170340	Mmus	Mmus__GeneID_12826, Mmus__GeneID_12827, Mmus__GeneID_12828, Mmus__GeneID_12829, Mmus__GeneID_12830, Mmus__GeneID_94216	many-to-many	4	6	Orthologues/Mmus.tsv
Sman__Smp_213910	Mmus	Mmus__GeneID_12826, Mmus__GeneID_12827, Mmus__GeneID_12828, Mmus__GeneID_12829, Mmus__GeneID_12830, Mmus__GeneID_94216	many-to-many	4	6	Orthologues/Mmus.tsv
Sman__Smp_213900	Mmus	Mmus__GeneID_12826, Mmus__GeneID_12827, Mmus__GeneID_12828, Mmus__GeneID_12829, Mmus__GeneID_12830, Mmus__GeneID_94216	many-to-many	4	6	Orthologues/Mmus.tsv
Sman__Smp_159600	Mmus	Mmus__GeneID_12826, Mmus__GeneID_12827, Mmus__GeneID_12828, Mmus__GeneID_12829, Mmus__GeneID_12830, Mmus__GeneID_94216	many-to-many	4	6	Orthologues/Mmus.tsv
Sman__Smp_304500	Mmus	Mmus__GeneID_16816, Mmus__GeneID_192654, Mmus__GeneID_208583	many-to-many	6	3	Orthologues/Mmus.tsv
Sman__Smp_126140	Mmus	Mmus__GeneID_104099, Mmus__GeneID_16399, Mmus__GeneID_16401, Mmus__GeneID_16402, Mmus__GeneID_16410, Mmus__GeneID_241226	one-to-many	1	6	Orthologues/Mmus.tsv
Sman__Smp_334370	Mmus	Mmus__GeneID_110542, Mmus__GeneID_11480, Mmus__GeneID_11481, Mmus__GeneID_12168, Mmus__GeneID_21813	one-to-many	1	5	Orthologues/Mmus.tsv
Sman__Smp_128480	Mmus	Mmus__GeneID_18750, Mmus__GeneID_18751, Mmus__GeneID_18752, Mmus__GeneID_18753, Mmus__GeneID_18761	many-to-many	2	5	Orthologues/Mmus.tsv
Sman__Smp_241420	Mmus	Mmus__GeneID_18750, Mmus__GeneID_18751, Mmus__GeneID_18752, Mmus__GeneID_18753, Mmus__GeneID_18761	many-to-many	2	5	Orthologues/Mmus.tsv
Sman__Smp_128920	Mmus	Mmus__GeneID_20741, Mmus__GeneID_20742, Mmus__GeneID_20743, Mmus__GeneID_640524, Mmus__GeneID_80297	many-to-many	2	5	Orthologues/Mmus.tsv
Sman__Smp_143470	Mmus	Mmus__GeneID_20741, Mmus__GeneID_20742, Mmus__GeneID_20743, Mmus__GeneID_640524, Mmus__GeneID_80297	many-to-many	2	5	Orthologues/Mmus.tsv
Sman__Smp_340300	Mmus	Mmus__GeneID_110651, Mmus__GeneID_20111, Mmus__GeneID_20112, Mmus__GeneID_56613, Mmus__GeneID_67071, Mmus__GeneID_73086	one-to-many	1	6	Orthologues/Mmus.tsv
Sman__Smp_123640	Mmus	Mmus__GeneID_14772, Mmus__GeneID_14773, Mmus__GeneID_24013, Mmus__GeneID_26385	one-to-many	1	4	Orthologues/Mmus.tsv
Sman__Smp_089700	Mmus	Mmus__GeneID_16412, Mmus__GeneID_16414, Mmus__GeneID_16415, Mmus__GeneID_16416, Mmus__GeneID_16419, Mmus__GeneID_16420, Mmus__GeneID_16421	one-to-many	1	7	Orthologues/Mmus.tsv
Sman__Smp_157300	Mmus	Mmus__GeneID_14182, Mmus__GeneID_14183, Mmus__GeneID_14184, Mmus__GeneID_14186	one-to-many	1	4	Orthologues/Mmus.tsv
Sman__Smp_034550	Mmus	Mmus__GeneID_109711, Mmus__GeneID_11472, Mmus__GeneID_11474, Mmus__GeneID_60595	many-to-many	2	4	Orthologues/Mmus.tsv
Sman__Smp_014780	Mmus	Mmus__GeneID_109711, Mmus__GeneID_11472, Mmus__GeneID_11474, Mmus__GeneID_60595	many-to-many	2	4	Orthologues/Mmus.tsv
Sman__Smp_086590	Mmus	Mmus__GeneID_12631, Mmus__GeneID_12632, Mmus__GeneID_56431	many-to-many	3	3	Orthologues/Mmus.tsv
Sman__Smp_195080	Mmus	Mmus__GeneID_12631, Mmus__GeneID_12632, Mmus__GeneID_56431	many-to-many	3	3	Orthologues/Mmus.tsv
Sman__Smp_120700	Mmus	Mmus__GeneID_12631, Mmus__GeneID_12632, Mmus__GeneID_56431	many-to-many	3	3	Orthologues/Mmus.tsv
Sman__Smp_058790	Mmus	Mmus__GeneID_26409, Mmus__GeneID_56532, Mmus__GeneID_65964	one-to-many	1	3	Orthologues/Mmus.tsv
Sman__Smp_068960	Mmus	Mmus__GeneID_19134	many-to-one	6	1	Orthologues/Mmus.tsv
Sman__Smp_157310	Mmus	Mmus__GeneID_24131, Mmus__GeneID_56376, Mmus__GeneID_67399	one-to-many	1	3	Orthologues/Mmus.tsv
Sman__Smp_058620	Mmus	Mmus__GeneID_102414, Mmus__GeneID_105943584, Mmus__GeneID_12747, Mmus__GeneID_12748, Mmus__GeneID_12750	many-to-many	2	5	Orthologues/Mmus.tsv
Sman__Smp_317420	Mmus	Mmus__GeneID_192176, Mmus__GeneID_286940, Mmus__GeneID_68794	many-to-many	2	3	Orthologues/Mmus.tsv
Sman__Smp_000100	Mmus	Mmus__GeneID_192176, Mmus__GeneID_286940, Mmus__GeneID_68794	many-to-many	2	3	Orthologues/Mmus.tsv
Sman__Smp_196840	Mmus	Mmus__GeneID_12814, Mmus__GeneID_12815, Mmus__GeneID_12831, Mmus__GeneID_53867	many-to-many	2	4	Orthologues/Mmus.tsv
Sman__Smp_123830	Mmus	Mmus__GeneID_12814, Mmus__GeneID_12815, Mmus__GeneID_12831, Mmus__GeneID_53867	many-to-many	2	4	Orthologues/Mmus.tsv
Sman__Smp_133020	Mmus	Mmus__GeneID_19094, Mmus__GeneID_26415, Mmus__GeneID_26416, Mmus__GeneID_29857	one-to-many	1	4	Orthologues/Mmus.tsv
Sman__Smp_121780	Mmus	Mmus__GeneID_11790, Mmus__GeneID_213435, Mmus__GeneID_228785, Mmus__GeneID_238564	one-to-many	1	4	Orthologues/Mmus.tsv
Sman__Smp_164380	Mmus	Mmus__GeneID_18747, Mmus__GeneID_18749	many-to-many	3	2	Orthologues/Mmus.tsv
Sman__Smp_152330	Mmus	Mmus__GeneID_18747, Mmus__GeneID_18749	many-to-many	3	2	Orthologues/Mmus.tsv
Sman__Smp_307260	Mmus	Mmus__GeneID_18747, Mmus__GeneID_18749	many-to-many	3	2	Orthologues/Mmus.tsv
