candidate_id	prepared_id	mapping_status	HOG	Orthogroup	Hsap_orthologues	Hsap_relationship	Cele_orthologues	Cele_relationship	Dmel_orthologues	Dmel_relationship	Mmus_orthologues	Mmus_relationship	Xlae_orthologues	Xlae_relationship	HOG_status	Hsap_HOG_copy_counts	Cele_HOG_copy_counts	Shae_HOG_copy_counts	Sjap_HOG_copy_counts	Sman_HOG_copy_counts	Dmel_HOG_copy_counts	Mmus_HOG_copy_counts	Xlae_HOG_copy_counts
Sjap__EWB00_005624	Sjap__EWB00_005624	matched	OG0002052	OG0002052	Hsap__GeneID_1024, Hsap__GeneID_23097	one-to-many	Cele__WBGene00000409	one-to-one	Dmel__GeneID_39157	one-to-one	Mmus__GeneID_264064, Mmus__GeneID_78334	one-to-many	Xlae__GeneID_108708713, Xlae__GeneID_108717939, Xlae__GeneID_380415, Xlae__GeneID_447409	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sjap__EWB00_005849	Sjap__EWB00_005849	matched	OG0002474	OG0002474	Hsap__GeneID_1445, Hsap__GeneID_4145	one-to-many	Cele__WBGene00000812	one-to-one	Dmel__GeneID_41398	one-to-one	Mmus__GeneID_12988, Mmus__GeneID_17179	one-to-many	Xlae__GeneID_121399356, Xlae__GeneID_373593, Xlae__GeneID_378532	one-to-many	shared HOG	2	1	1	1	1	1	2	3
Sjap__EWB00_005902	Sjap__EWB00_005902	matched	OG0001835	OG0001835	Hsap__GeneID_3092, Hsap__GeneID_9026	one-to-many	Cele__WBGene00006484, Cele__WBGene00022717	one-to-many	Dmel__GeneID_39450	one-to-one	Mmus__GeneID_215114, Mmus__GeneID_29816	one-to-many	Xlae__GeneID_108708045, Xlae__GeneID_108709361, Xlae__GeneID_432028, Xlae__GeneID_446450	one-to-many	shared HOG	2	2	1	1	1	1	2	4
Sjap__EWB00_006002	Sjap__EWB00_006002	matched	OG0004470	OG0004470	Hsap__GeneID_55860	one-to-one	Cele__WBGene00016793	one-to-one	Dmel__GeneID_32969	one-to-one	Mmus__GeneID_56444	one-to-one	Xlae__GeneID_444368, Xlae__GeneID_495357	one-to-many	shared HOG	1	1	1	1	1	1	1	2
Sjap__EWB00_006050	Sjap__EWB00_006050	matched	OG0000625	OG0000625	Hsap__GeneID_81, Hsap__GeneID_87, Hsap__GeneID_88, Hsap__GeneID_89	many-to-many	Cele__WBGene00000228	many-to-one	Dmel__GeneID_31166	many-to-one	Mmus__GeneID_109711, Mmus__GeneID_11472, Mmus__GeneID_11474, Mmus__GeneID_60595	many-to-many	Xlae__GeneID_108715125, Xlae__GeneID_399422, Xlae__GeneID_431885, Xlae__GeneID_432169, Xlae__GeneID_446326, Xlae__GeneID_446752, Xlae__GeneID_446865, Xlae__GeneID_734930	many-to-many	shared HOG	4	1	2	2	2	1	4	8
Sjap__EWB00_006126	Sjap__EWB00_006126	matched	OG0001908	OG0001908	Hsap__GeneID_10319, Hsap__GeneID_3915, Hsap__GeneID_3918	one-to-many	Cele__WBGene00016913	one-to-one	Dmel__GeneID_39118	one-to-one	Mmus__GeneID_16782, Mmus__GeneID_226519, Mmus__GeneID_23928	one-to-many	Xlae__GeneID_108714355, Xlae__GeneID_108714357, Xlae__GeneID_108715634	one-to-many	shared HOG	3	1	1	1	1	1	3	3
Sjap__EWB00_006199	Sjap__EWB00_006199	matched	OG0000309	OG0000309	Hsap__GeneID_1282, Hsap__GeneID_1284, Hsap__GeneID_1285, Hsap__GeneID_1286, Hsap__GeneID_1287, Hsap__GeneID_1288	many-to-many	Cele__WBGene00001263, Cele__WBGene00002280	many-to-many	Dmel__GeneID_33726, Dmel__GeneID_33727	many-to-many	Mmus__GeneID_12826, Mmus__GeneID_12827, Mmus__GeneID_12828, Mmus__GeneID_12829, Mmus__GeneID_12830, Mmus__GeneID_94216	many-to-many	Xlae__GeneID_108698394, Xlae__GeneID_108698395, Xlae__GeneID_108700098, Xlae__GeneID_108700099, Xlae__GeneID_108709738, Xlae__GeneID_108709739, Xlae__GeneID_373763, Xlae__GeneID_373764	many-to-many	shared HOG	6	2	3	4	4	2	6	8
Sjap__EWB00_006200	Sjap__EWB00_006200	matched	OG0000309	OG0000309	Hsap__GeneID_1282, Hsap__GeneID_1284, Hsap__GeneID_1285, Hsap__GeneID_1286, Hsap__GeneID_1287, Hsap__GeneID_1288	many-to-many	Cele__WBGene00001263, Cele__WBGene00002280	many-to-many	Dmel__GeneID_33726, Dmel__GeneID_33727	many-to-many	Mmus__GeneID_12826, Mmus__GeneID_12827, Mmus__GeneID_12828, Mmus__GeneID_12829, Mmus__GeneID_12830, Mmus__GeneID_94216	many-to-many	Xlae__GeneID_108698394, Xlae__GeneID_108698395, Xlae__GeneID_108700098, Xlae__GeneID_108700099, Xlae__GeneID_108709738, Xlae__GeneID_108709739, Xlae__GeneID_373763, Xlae__GeneID_373764	many-to-many	shared HOG	6	2	3	4	4	2	6	8
Sjap__EWB00_006201	Sjap__EWB00_006201	matched	OG0000309	OG0000309	Hsap__GeneID_1282, Hsap__GeneID_1284, Hsap__GeneID_1285, Hsap__GeneID_1286, Hsap__GeneID_1287, Hsap__GeneID_1288	many-to-many	Cele__WBGene00001263, Cele__WBGene00002280	many-to-many	Dmel__GeneID_33726, Dmel__GeneID_33727	many-to-many	Mmus__GeneID_12826, Mmus__GeneID_12827, Mmus__GeneID_12828, Mmus__GeneID_12829, Mmus__GeneID_12830, Mmus__GeneID_94216	many-to-many	Xlae__GeneID_108698394, Xlae__GeneID_108698395, Xlae__GeneID_108700098, Xlae__GeneID_108700099, Xlae__GeneID_108709738, Xlae__GeneID_108709739, Xlae__GeneID_373763, Xlae__GeneID_373764	many-to-many	shared HOG	6	2	3	4	4	2	6	8
Sjap__EWB00_006209	Sjap__EWB00_006209	matched	OG0012466	OG0012466		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Sjap__EWB00_006234	Sjap__EWB00_006234	matched	OG0000767	OG0000767	Hsap__GeneID_2316, Hsap__GeneID_2317, Hsap__GeneID_2318	many-to-many	Cele__WBGene00022048	many-to-one	Dmel__GeneID_42066	many-to-one	Mmus__GeneID_192176, Mmus__GeneID_286940, Mmus__GeneID_68794	many-to-many	Xlae__GeneID_108699999, Xlae__GeneID_108704467, Xlae__GeneID_108705104, Xlae__GeneID_108715054, Xlae__GeneID_121393384, Xlae__GeneID_121393385, Xlae__GeneID_733321, Xlae__GeneID_734178	many-to-many	shared HOG	3	1	2	2	2	1	3	8
Sjap__EWB00_006315	Sjap__EWB00_006315	matched	OG0000688	OG0000688	Hsap__GeneID_8899	many-to-one	Cele__WBGene00004186	many-to-one	Dmel__GeneID_38032	many-to-one	Mmus__GeneID_19134	many-to-one	Xlae__GeneID_100037169, Xlae__GeneID_495151	many-to-many	shared HOG	1	1	5	6	6	1	1	2
Sjap__EWB00_006350	Sjap__EWB00_006350	matched	OG0007344	OG0007344		no direct pairwise orthologue detected	Cele__WBGene00003402, Cele__WBGene00017277	one-to-many		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	shared HOG	0	2	1	1	1	0	0	0
Sjap__EWB00_006505	Sjap__EWB00_006505	matched	OG0001448	OG0001448	Hsap__GeneID_7094, Hsap__GeneID_83660	many-to-many	Cele__WBGene00006771	many-to-one	Dmel__GeneID_38978	many-to-one	Mmus__GeneID_21894, Mmus__GeneID_70549	many-to-many	Xlae__GeneID_100037170, Xlae__GeneID_108711290, Xlae__GeneID_108712994, Xlae__GeneID_733283	many-to-many	shared HOG	2	1	2	2	2	1	2	4
Sjap__EWB00_006602	Sjap__EWB00_006602	matched	OG0006090	OG0006090	Hsap__GeneID_1022	one-to-one	Cele__WBGene00000408	one-to-one	Dmel__GeneID_31441	one-to-one	Mmus__GeneID_12572	one-to-one	Xlae__GeneID_399461	one-to-one	shared HOG	1	1	0	1	1	1	1	1
Sjap__EWB00_006607	Sjap__EWB00_006607	matched	OG0001998	OG0001998	Hsap__GeneID_10612, Hsap__GeneID_23321	many-to-many		no direct pairwise orthologue detected	Dmel__GeneID_37190	many-to-one	Mmus__GeneID_55992, Mmus__GeneID_80890	many-to-many	Xlae__GeneID_108708789, Xlae__GeneID_443918, Xlae__GeneID_444525, Xlae__GeneID_495223	many-to-many	shared HOG	2	0	1	2	1	1	2	4
Sjap__EWB00_006747	Sjap__EWB00_006747	matched	OG0013508	OG0013508		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Sjap__EWB00_006779	Sjap__EWB00_006779	matched	OG0008154	OG0008154		no direct pairwise orthologue detected	Cele__WBGene00003599	one-to-one		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	shared HOG	0	1	1	1	1	0	0	0
Sjap__EWB00_007161	Sjap__EWB00_007161	matched	OG0002154	OG0002154	Hsap__GeneID_7867, Hsap__GeneID_9261	one-to-many	Cele__WBGene00007007	one-to-one	Dmel__GeneID_44573	one-to-one	Mmus__GeneID_102626, Mmus__GeneID_17164	one-to-many	Xlae__GeneID_108714604, Xlae__GeneID_432084, Xlae__GeneID_495118, Xlae__GeneID_779225	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sjap__EWB00_007221	Sjap__EWB00_007221	matched	OG0002878	OG0002878	Hsap__GeneID_6259	one-to-one	Cele__WBGene00003007	one-to-one	Dmel__GeneID_35207, Dmel__GeneID_36436, Dmel__GeneID_44355	one-to-many	Mmus__GeneID_20187	one-to-one	Xlae__GeneID_444707, Xlae__GeneID_734495	one-to-many	shared HOG	1	1	1	1	1	3	1	2
Sjap__EWB00_007274	Sjap__EWB00_007274	matched	OG0002191	OG0002191	Hsap__GeneID_1627, Hsap__GeneID_28988	one-to-many	Cele__WBGene00010664	one-to-one	Dmel__GeneID_39520	one-to-one	Mmus__GeneID_13169, Mmus__GeneID_56320	one-to-many	Xlae__GeneID_108710970, Xlae__GeneID_379806, Xlae__GeneID_444592, Xlae__GeneID_494829	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sjap__EWB00_007322	Sjap__EWB00_007322	matched	OG0002086	OG0002086	Hsap__GeneID_2185, Hsap__GeneID_5747	one-to-many	Cele__WBGene00002213	one-to-one	Dmel__GeneID_37233	one-to-one	Mmus__GeneID_14083, Mmus__GeneID_19229	one-to-many	Xlae__GeneID_108717254, Xlae__GeneID_108718305, Xlae__GeneID_399286, Xlae__GeneID_432072	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sjap__EWB00_007395	Sjap__EWB00_007395	matched	OG0000283	OG0000283	Hsap__GeneID_1277, Hsap__GeneID_1278, Hsap__GeneID_1280, Hsap__GeneID_1281, Hsap__GeneID_1290, Hsap__GeneID_255631, Hsap__GeneID_85301	many-to-many		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Mmus__GeneID_12824, Mmus__GeneID_12825, Mmus__GeneID_12832, Mmus__GeneID_12842, Mmus__GeneID_12843, Mmus__GeneID_373864, Mmus__GeneID_71355	many-to-many	Xlae__GeneID_108699974, Xlae__GeneID_108700840, Xlae__GeneID_108701482, Xlae__GeneID_108701483, Xlae__GeneID_108703076, Xlae__GeneID_108705040, Xlae__GeneID_108714172, Xlae__GeneID_108719903, Xlae__GeneID_380419, Xlae__GeneID_380515, Xlae__GeneID_397738, Xlae__GeneID_397739, Xlae__GeneID_398983	many-to-many	shared HOG	7	0	3	3	3	0	7	13
Sjap__EWB00_007426	Sjap__EWB00_007426	matched	OG0002841	OG0002841	Hsap__GeneID_10096, Hsap__GeneID_57180	one-to-many	Cele__WBGene00000199	one-to-one	Dmel__GeneID_38898	one-to-one	Mmus__GeneID_242894, Mmus__GeneID_74117	one-to-many	Xlae__GeneID_108701232, Xlae__GeneID_380084	one-to-many	shared HOG	2	1	1	1	1	1	2	2
Sjap__EWB00_007512	Sjap__EWB00_007512	matched	OG0000878	OG0000878	Hsap__GeneID_5566, Hsap__GeneID_5567, Hsap__GeneID_5568	many-to-many	Cele__WBGene00002189	many-to-one	Dmel__GeneID_34284	many-to-one	Mmus__GeneID_18747, Mmus__GeneID_18749	many-to-many	Xlae__GeneID_100101276, Xlae__GeneID_108711677, Xlae__GeneID_108714187, Xlae__GeneID_380388	many-to-many	shared HOG	3	1	3	3	3	1	2	4
Sjap__EWB00_007517	Sjap__EWB00_007517	matched	OG0002779	OG0002779	Hsap__GeneID_139741, Hsap__GeneID_140625, Hsap__GeneID_84517	one-to-many		no direct pairwise orthologue detected	Dmel__GeneID_36879	one-to-one	Mmus__GeneID_73353, Mmus__GeneID_76652	one-to-many		no direct pairwise orthologue detected	shared HOG	3	0	2	1	2	1	2	0
Sjap__EWB00_007519	Sjap__EWB00_007519	matched	OG0001799	OG0001799	Hsap__GeneID_5599, Hsap__GeneID_5601, Hsap__GeneID_5602	one-to-many	Cele__WBGene00002178	one-to-one	Dmel__GeneID_44801	one-to-one	Mmus__GeneID_26414, Mmus__GeneID_26419, Mmus__GeneID_26420	one-to-many	Xlae__GeneID_108704101, Xlae__GeneID_108711504, Xlae__GeneID_379876, Xlae__GeneID_398499	one-to-many	shared HOG	3	1	0	1	1	1	3	4
Sjap__EWB00_007520	Sjap__EWB00_007520	matched	OG0000213	OG0000213	Hsap__GeneID_2268, Hsap__GeneID_2534, Hsap__GeneID_3055, Hsap__GeneID_3932, Hsap__GeneID_4067, Hsap__GeneID_640, Hsap__GeneID_6714, Hsap__GeneID_7525	many-to-many	Cele__WBGene00005077	many-to-one	Dmel__GeneID_48973	many-to-one	Mmus__GeneID_12143, Mmus__GeneID_14191, Mmus__GeneID_14360, Mmus__GeneID_15162, Mmus__GeneID_16818, Mmus__GeneID_17096, Mmus__GeneID_20779, Mmus__GeneID_22612	many-to-many	Xlae__GeneID_100036955, Xlae__GeneID_108695301, Xlae__GeneID_108708097, Xlae__GeneID_108708930, Xlae__GeneID_108709526, Xlae__GeneID_108717237, Xlae__GeneID_373609, Xlae__GeneID_373647, Xlae__GeneID_373649, Xlae__GeneID_379629, Xlae__GeneID_379812, Xlae__GeneID_380430, Xlae__GeneID_734720	many-to-many	shared HOG	8	1	3	3	4	1	8	13
Sjap__EWB00_007640	Sjap__EWB00_007640	matched	OG0001389	OG0001389	Hsap__GeneID_4293, Hsap__GeneID_4294, Hsap__GeneID_4296, Hsap__GeneID_84451	one-to-many	Cele__WBGene00003374	one-to-one	Dmel__GeneID_44111	one-to-one	Mmus__GeneID_234878, Mmus__GeneID_26403, Mmus__GeneID_269881, Mmus__GeneID_338372	one-to-many	Xlae__GeneID_100381159, Xlae__GeneID_108699730, Xlae__GeneID_398612	one-to-many	shared HOG	4	1	1	1	1	1	4	3
Sjap__EWB00_007650	Sjap__EWB00_007650	matched	OG0001410	OG0001410	Hsap__GeneID_10494, Hsap__GeneID_51765, Hsap__GeneID_8428	one-to-many	Cele__WBGene00001526	one-to-one	Dmel__GeneID_42064	one-to-one	Mmus__GeneID_223255, Mmus__GeneID_59041, Mmus__GeneID_70415	one-to-many	Xlae__GeneID_108698480, Xlae__GeneID_108709753, Xlae__GeneID_432004, Xlae__GeneID_444155, Xlae__GeneID_444523	one-to-many	shared HOG	3	1	1	1	1	1	3	5
Sjap__EWB00_007721	Sjap__EWB00_007721	matched	OG0000878	OG0000878	Hsap__GeneID_5566, Hsap__GeneID_5567, Hsap__GeneID_5568	many-to-many	Cele__WBGene00002189	many-to-one	Dmel__GeneID_34284	many-to-one	Mmus__GeneID_18747, Mmus__GeneID_18749	many-to-many	Xlae__GeneID_100101276, Xlae__GeneID_108711677, Xlae__GeneID_108714187, Xlae__GeneID_380388	many-to-many	shared HOG	3	1	3	3	3	1	2	4
Sjap__EWB00_007739	Sjap__EWB00_007739	matched	OG0002257	OG0002257	Hsap__GeneID_11344, Hsap__GeneID_5756	one-to-many	Cele__WBGene00018187	one-to-one	Dmel__GeneID_41719	one-to-one	Mmus__GeneID_19230, Mmus__GeneID_23999	one-to-many	Xlae__GeneID_108711121, Xlae__GeneID_379995, Xlae__GeneID_447307, Xlae__GeneID_447782	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sjap__EWB00_007873	Sjap__EWB00_007873	matched	OG0000213	OG0000213	Hsap__GeneID_2268, Hsap__GeneID_2534, Hsap__GeneID_3055, Hsap__GeneID_3932, Hsap__GeneID_4067, Hsap__GeneID_640, Hsap__GeneID_6714, Hsap__GeneID_7525	many-to-many	Cele__WBGene00005077	many-to-one	Dmel__GeneID_48973	many-to-one	Mmus__GeneID_12143, Mmus__GeneID_14191, Mmus__GeneID_14360, Mmus__GeneID_15162, Mmus__GeneID_16818, Mmus__GeneID_17096, Mmus__GeneID_20779, Mmus__GeneID_22612	many-to-many	Xlae__GeneID_100036955, Xlae__GeneID_108695301, Xlae__GeneID_108708097, Xlae__GeneID_108708930, Xlae__GeneID_108709526, Xlae__GeneID_108717237, Xlae__GeneID_373609, Xlae__GeneID_373647, Xlae__GeneID_373649, Xlae__GeneID_379629, Xlae__GeneID_379812, Xlae__GeneID_380430, Xlae__GeneID_734720	many-to-many	shared HOG	8	1	3	3	4	1	8	13
Sjap__EWB00_007959	Sjap__EWB00_007959	matched	OG0002880	OG0002880	Hsap__GeneID_51701	one-to-one	Cele__WBGene00003048	one-to-one	Dmel__GeneID_38890	one-to-one	Mmus__GeneID_18099	one-to-one	Xlae__GeneID_108703801, Xlae__GeneID_108709347, Xlae__GeneID_398295, Xlae__GeneID_414522	one-to-many	shared HOG	1	1	1	1	1	1	1	4
Sjap__EWB00_007965	Sjap__EWB00_007965	matched	OG0000805	OG0000805	Hsap__GeneID_3480, Hsap__GeneID_3643, Hsap__GeneID_3645	many-to-many	Cele__WBGene00000898	many-to-one	Dmel__GeneID_41809, Dmel__GeneID_42549	many-to-many	Mmus__GeneID_16001, Mmus__GeneID_16337, Mmus__GeneID_23920	many-to-many	Xlae__GeneID_100158430, Xlae__GeneID_108700357, Xlae__GeneID_108711478, Xlae__GeneID_398006, Xlae__GeneID_398022, Xlae__GeneID_398941	many-to-many	shared HOG	3	1	2	2	2	2	3	6
Sjap__EWB00_008035	Sjap__EWB00_008035	matched	OG0003202	OG0003202	Hsap__GeneID_10783, Hsap__GeneID_140609	one-to-many	Cele__WBGene00008956	one-to-one		no direct pairwise orthologue detected	Mmus__GeneID_59125, Mmus__GeneID_59126	one-to-many	Xlae__GeneID_100036860, Xlae__GeneID_414882	one-to-many	shared HOG	2	1	1	1	1	0	2	2
Sjap__EWB00_008162	Sjap__EWB00_008162	matched	OG0000088	OG0000088	Hsap__GeneID_1969, Hsap__GeneID_2041, Hsap__GeneID_2042, Hsap__GeneID_2043, Hsap__GeneID_2044, Hsap__GeneID_2045, Hsap__GeneID_2046, Hsap__GeneID_2047, Hsap__GeneID_2048, Hsap__GeneID_2049, Hsap__GeneID_2050, Hsap__GeneID_2051, Hsap__GeneID_284656, Hsap__GeneID_285220	many-to-many	Cele__WBGene00006868	many-to-one	Dmel__GeneID_43803	many-to-one	Mmus__GeneID_13835, Mmus__GeneID_13836, Mmus__GeneID_13837, Mmus__GeneID_13838, Mmus__GeneID_13839, Mmus__GeneID_13840, Mmus__GeneID_13841, Mmus__GeneID_13842, Mmus__GeneID_13844, Mmus__GeneID_13845, Mmus__GeneID_13846, Mmus__GeneID_13848, Mmus__GeneID_230735, Mmus__GeneID_270190	many-to-many	Xlae__GeneID_100191023, Xlae__GeneID_100191024, Xlae__GeneID_108695684, Xlae__GeneID_108697272, Xlae__GeneID_108697840, Xlae__GeneID_108704562, Xlae__GeneID_108705066, Xlae__GeneID_108707429, Xlae__GeneID_108707501, Xlae__GeneID_108707897, Xlae__GeneID_108708233, Xlae__GeneID_108708862, Xlae__GeneID_108709206, Xlae__GeneID_108709572, Xlae__GeneID_108711356, Xlae__GeneID_108716868, Xlae__GeneID_108717147, Xlae__GeneID_108717159, Xlae__GeneID_108717965, Xlae__GeneID_108718198, Xlae__GeneID_108718221, Xlae__GeneID_121401677, Xlae__GeneID_378530, Xlae__GeneID_379148, Xlae__GeneID_394370, Xlae__GeneID_398362, Xlae__GeneID_734241, Xlae__GeneID_779062, Xlae__GeneID_779117	many-to-many	shared HOG	14	1	1	2	1	1	14	29
Sjap__EWB00_008189	Sjap__EWB00_008189	matched	OG0008169	OG0008169		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Dmel__GeneID_44353	one-to-one		no direct pairwise orthologue detected		no direct pairwise orthologue detected	shared HOG	0	0	1	1	1	1	0	0
Sjap__EWB00_008231	Sjap__EWB00_008231	matched	OG0008159	OG0008159		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Dmel__GeneID_41995	one-to-one		no direct pairwise orthologue detected		no direct pairwise orthologue detected	shared HOG	0	0	1	1	1	1	0	0
Sjap__EWB00_008239	Sjap__EWB00_008239	matched	OG0000283	OG0000283	Hsap__GeneID_1277, Hsap__GeneID_1278, Hsap__GeneID_1280, Hsap__GeneID_1281, Hsap__GeneID_1290, Hsap__GeneID_255631, Hsap__GeneID_85301	many-to-many		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Mmus__GeneID_12824, Mmus__GeneID_12825, Mmus__GeneID_12832, Mmus__GeneID_12842, Mmus__GeneID_12843, Mmus__GeneID_373864, Mmus__GeneID_71355	many-to-many	Xlae__GeneID_108699974, Xlae__GeneID_108700840, Xlae__GeneID_108701482, Xlae__GeneID_108701483, Xlae__GeneID_108703076, Xlae__GeneID_108705040, Xlae__GeneID_108714172, Xlae__GeneID_108719903, Xlae__GeneID_380419, Xlae__GeneID_380515, Xlae__GeneID_397738, Xlae__GeneID_397739, Xlae__GeneID_398983	many-to-many	shared HOG	7	0	3	3	3	0	7	13
Sjap__EWB00_008286	Sjap__EWB00_008286	matched	OG0002218	OG0002218	Hsap__GeneID_27347, Hsap__GeneID_9943	one-to-many	Cele__WBGene00013355	one-to-one	Dmel__GeneID_44233	one-to-one	Mmus__GeneID_108737, Mmus__GeneID_53416	one-to-many	Xlae__GeneID_108701360, Xlae__GeneID_108702982, Xlae__GeneID_446749, Xlae__GeneID_446771	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sjap__EWB00_008372	Sjap__EWB00_008372	matched	OG0001424	OG0001424	Hsap__GeneID_1263, Hsap__GeneID_126520, Hsap__GeneID_5347	one-to-many	Cele__WBGene00004042, Cele__WBGene00004043	one-to-many	Dmel__GeneID_40232	one-to-one	Mmus__GeneID_12795, Mmus__GeneID_18817, Mmus__GeneID_216166	one-to-many	Xlae__GeneID_100381164, Xlae__GeneID_100505422, Xlae__GeneID_108701628, Xlae__GeneID_380481	one-to-many	shared HOG	3	2	1	1	1	1	3	4
Sjap__EWB00_008528	Sjap__EWB00_008528	matched	OG0001988	OG0001988	Hsap__GeneID_5770, Hsap__GeneID_5771	one-to-many	Cele__WBGene00017630	one-to-one	Dmel__GeneID_38160	one-to-one	Mmus__GeneID_19246, Mmus__GeneID_19255	one-to-many	Xlae__GeneID_108702596, Xlae__GeneID_431888, Xlae__GeneID_444514, Xlae__GeneID_446745	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sjap__EWB00_008648	Sjap__EWB00_008648	matched				no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	not found in selected HOG table								
Sjap__EWB00_008683	Sjap__EWB00_008683	matched	OG0001730	OG0001730	Hsap__GeneID_5594, Hsap__GeneID_5595	many-to-many	Cele__WBGene00003401	many-to-one	Dmel__GeneID_3354888	many-to-one	Mmus__GeneID_26413, Mmus__GeneID_26417	many-to-many	Xlae__GeneID_397785, Xlae__GeneID_398985	many-to-many	shared HOG	2	1	2	2	2	1	2	2
Sjap__EWB00_008724	Sjap__EWB00_008724	matched	OG0000304	OG0000304	Hsap__GeneID_139728, Hsap__GeneID_149069, Hsap__GeneID_51473, Hsap__GeneID_57118, Hsap__GeneID_6101, Hsap__GeneID_728597, Hsap__GeneID_8536	many-to-many	Cele__WBGene00000553, Cele__WBGene00012328, Cele__WBGene00012332, Cele__WBGene00017860	many-to-many	Dmel__GeneID_43792	many-to-one	Mmus__GeneID_100504491, Mmus__GeneID_195208, Mmus__GeneID_19888, Mmus__GeneID_227541, Mmus__GeneID_52163, Mmus__GeneID_68511, Mmus__GeneID_93843	many-to-many	Xlae__GeneID_100381138, Xlae__GeneID_108699989, Xlae__GeneID_108720125, Xlae__GeneID_379332, Xlae__GeneID_379971, Xlae__GeneID_398402, Xlae__GeneID_398621, Xlae__GeneID_399357, Xlae__GeneID_444524, Xlae__GeneID_447052	many-to-many	shared HOG	7	4	2	2	2	1	7	10
Sjap__EWB00_008747	Sjap__EWB00_008747	matched	OG0000730	OG0000730	Hsap__GeneID_10611, Hsap__GeneID_11155, Hsap__GeneID_9260	one-to-many	Cele__WBGene00001132, Cele__WBGene00004112, Cele__WBGene00014262	one-to-many	Dmel__GeneID_246501, Dmel__GeneID_326182, Dmel__GeneID_32656, Dmel__GeneID_35393, Dmel__GeneID_36740	one-to-many	Mmus__GeneID_24131, Mmus__GeneID_56376, Mmus__GeneID_67399	one-to-many	Xlae__GeneID_100101292, Xlae__GeneID_108696280, Xlae__GeneID_108710972, Xlae__GeneID_379929, Xlae__GeneID_447619	one-to-many	shared HOG	3	3	1	1	1	5	3	5
Sjap__EWB00_008748	Sjap__EWB00_008748	matched	OG0000574	OG0000574	Hsap__GeneID_2260, Hsap__GeneID_2261, Hsap__GeneID_2263, Hsap__GeneID_2264	one-to-many	Cele__WBGene00001184, Cele__WBGene00002195, Cele__WBGene00020106	one-to-many	Dmel__GeneID_39564, Dmel__GeneID_42160, Dmel__GeneID_43026	one-to-many	Mmus__GeneID_14182, Mmus__GeneID_14183, Mmus__GeneID_14184, Mmus__GeneID_14186	one-to-many	Xlae__GeneID_108697372, Xlae__GeneID_397701, Xlae__GeneID_397782, Xlae__GeneID_398181, Xlae__GeneID_399325, Xlae__GeneID_399347, Xlae__GeneID_399444, Xlae__GeneID_779370	one-to-many	shared HOG	4	3	1	1	1	3	4	8
Sjap__EWB00_008807	Sjap__EWB00_008807	matched	OG0000643	OG0000643	Hsap__GeneID_1072, Hsap__GeneID_1073, Hsap__GeneID_11034, Hsap__GeneID_729454	many-to-many	Cele__WBGene00006794, Cele__WBGene00302980	many-to-many	Dmel__GeneID_32861, Dmel__GeneID_37841	many-to-many	Mmus__GeneID_12631, Mmus__GeneID_12632, Mmus__GeneID_56431	many-to-many	Xlae__GeneID_108699719, Xlae__GeneID_108716609, Xlae__GeneID_379172, Xlae__GeneID_379258, Xlae__GeneID_379282, Xlae__GeneID_494995	many-to-many	shared HOG	4	2	2	2	3	2	3	6
Sjap__EWB00_008857	Sjap__EWB00_008857	matched	OG0002778	OG0002778	Hsap__GeneID_10120, Hsap__GeneID_10121	one-to-many	Cele__WBGene00013168	one-to-one	Dmel__GeneID_41566	one-to-one	Mmus__GeneID_226977, Mmus__GeneID_54130	one-to-many	Xlae__GeneID_108697423, Xlae__GeneID_446316	one-to-many	shared HOG	2	1	1	1	1	1	2	2
Sjap__EWB00_008932	Sjap__EWB00_008932	matched	OG0006026	OG0006026	Hsap__GeneID_6787	one-to-one		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Mmus__GeneID_23955	one-to-one	Xlae__GeneID_108698255, Xlae__GeneID_414527	one-to-many	shared HOG	1	0	1	1	1	0	1	2
