#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EWB00_004406	EWB00_001328	6182.A0A4Z2D5D6	6182.A0A4Z2DG14	0	0	0	0	0	0.146	0.367	0.225	0.544
EWB00_004406	EWB00_002741	6182.A0A4Z2D5D6	6182.A0A4Z2DB14	0	0	0	0	0	0.250	0.373	0.240	0.611
EWB00_004406	EWB00_003565	6182.A0A4Z2D5D6	6182.A0A4Z2D923	0	0	0	0	0	0.267	0.394	0.217	0.621
EWB00_004406	EWB00_011039	6182.A0A4Z2D5D6	6182.A0A4Z2DN82	0	0	0	0	0	0.212	0.563	0.095	0.661
EWB00_004406	EWB00_002919	6182.A0A4Z2D5D6	6182.A0A4Z2DWJ9	0	0	0	0	0	0.212	0.563	0.095	0.661
EWB00_004406	EWB00_002869	6182.A0A4Z2D5D6	6182.A0A4Z2DAG8	0	0	0	0	0	0.233	0.563	0.183	0.702
EWB00_004406	EWB00_001471	6182.A0A4Z2D5D6	6182.A0A4Z2DFS2	0	0	0	0	0	0.657	0.394	0.071	0.790
EWB00_004406	EWB00_003429	6182.A0A4Z2D5D6	6182.A0A4Z2DWH7	0	0	0	0	0	0.357	0.771	0.252	0.880
EWB00_004876	EWB00_007520	6182.A0A4Z2DUG9	6182.A0A4Z2CUE7	0	0	0	0	0	0.165	0.381	0.095	0.491
EWB00_004876	EWB00_007322	6182.A0A4Z2DUG9	6182.A0A4Z2CUR2	0	0	0	0	0	0.264	0.396	0.139	0.583
EWB00_004876	EWB00_006505	6182.A0A4Z2DUG9	6182.A0A4Z2CYG9	0	0	0	0	0	0.239	0.388	0.171	0.580
EWB00_004876	EWB00_006234	6182.A0A4Z2DUG9	6182.A0A4Z2CZ44	0	0	0	0	0	0.308	0.394	0.319	0.689
EWB00_004876	EWB00_004965	6182.A0A4Z2DUG9	6182.A0A4Z2D4A5	0	0	0	0	0	0.118	0.337	0.069	0.408
EWB00_004876	EWB00_004406	6182.A0A4Z2DUG9	6182.A0A4Z2D5D6	0	0	0	0	0	0.165	0.381	0.095	0.491
EWB00_004876	EWB00_003565	6182.A0A4Z2DUG9	6182.A0A4Z2D923	0	0	0	0	0	0.310	0.816	0.564	0.939
EWB00_004876	EWB00_003146	6182.A0A4Z2DUG9	6182.A0A4Z2D9E0	0	0	0	0	0	0.310	0.428	0.480	0.776
EWB00_004876	EWB00_002869	6182.A0A4Z2DUG9	6182.A0A4Z2DAG8	0	0	0	0	0	0.119	0.563	0.173	0.653
EWB00_004876	EWB00_002775	6182.A0A4Z2DUG9	6182.A0A4Z2DBA8	0	0	0	0	0	0.308	0.394	0.319	0.689
EWB00_004876	EWB00_001618	6182.A0A4Z2DUG9	6182.A0A4Z2DF74	0	0	0	0	0.042	0.655	0.771	0.144	0.926
EWB00_004876	EWB00_001471	6182.A0A4Z2DUG9	6182.A0A4Z2DFS2	0	0	0	0	0	0.165	0.282	0.086	0.404
EWB00_004876	EWB00_010649	6182.A0A4Z2DUG9	6182.A0A4Z2DN32	0	0	0	0	0.047	0.506	0.425	0.189	0.751
EWB00_004876	EWB00_011039	6182.A0A4Z2DUG9	6182.A0A4Z2DN82	0	0	0	0	0	0.065	0.563	0.281	0.680
EWB00_004876	EWB00_006002	6182.A0A4Z2DUG9	6182.A0A4Z2DTC9	0	0	0	0	0	0.687	0.517	0.186	0.866
EWB00_004876	EWB00_006050	6182.A0A4Z2DUG9	6182.A0A4Z2DTJ0	0	0	0	0	0.071	0.574	0.771	0.403	0.938
EWB00_004876	fyn-prov	6182.A0A4Z2DUG9	6182.C1LGZ6	0	0	0	0	0	0.165	0.381	0.095	0.491
EWB00_004876	EWB00_002919	6182.A0A4Z2DUG9	6182.A0A4Z2DWJ9	0	0	0	0	0	0.065	0.563	0.093	0.597
EWB00_004876	EWB00_001408	6182.A0A4Z2DUG9	6182.A0A4Z2DX44	0	0	0	0	0	0.596	0	0.067	0.606
EWB00_004876	EWB00_010398	6182.A0A4Z2DUG9	6182.A0A4Z2DXN3	0	0	0	0	0	0.154	0.319	0.399	0.623
EWB00_004876	EWB00_008857	6182.A0A4Z2DUG9	6182.A0A4Z2DY79	0	0	0	0	0	0.634	0	0	0.634
EWB00_004876	EWB00_003429	6182.A0A4Z2DUG9	6182.A0A4Z2DWH7	0	0	0	0	0	0.276	0.771	0.475	0.905
EWB00_004876	EWB00_003359	6182.A0A4Z2DUG9	6182.C1LMR7	0	0	0	0	0.134	0.687	0.658	0.351	0.931
EWB00_004876	tsr	6182.A0A4Z2DUG9	6182.Q86ES4	0	0	0	0	0.134	0.687	0.658	0.351	0.931
EWB00_004876	EWB00_010647	6182.A0A4Z2DUG9	6182.Q5DHL6	0	0	0	0	0	0.767	0.771	0.105	0.948
EWB00_004876	EWB00_007426	6182.A0A4Z2DUG9	6182.C1LJL2	0	0	0	0	0.135	0.822	0.771	0.117	0.964
EWB00_004878	EWB00_007520	6182.A0A4Z2DUX1	6182.A0A4Z2CUE7	0	0	0	0	0	0.165	0.381	0.095	0.491
EWB00_004878	EWB00_007322	6182.A0A4Z2DUX1	6182.A0A4Z2CUR2	0	0	0	0	0	0.264	0.396	0.139	0.583
EWB00_004878	EWB00_006505	6182.A0A4Z2DUX1	6182.A0A4Z2CYG9	0	0	0	0	0	0.239	0.388	0.171	0.580
EWB00_004878	EWB00_006234	6182.A0A4Z2DUX1	6182.A0A4Z2CZ44	0	0	0	0	0	0.308	0.394	0.319	0.689
EWB00_004878	EWB00_004965	6182.A0A4Z2DUX1	6182.A0A4Z2D4A5	0	0	0	0	0	0.118	0.337	0.069	0.408
EWB00_004878	EWB00_004406	6182.A0A4Z2DUX1	6182.A0A4Z2D5D6	0	0	0	0	0	0.165	0.381	0.095	0.491
EWB00_004878	EWB00_003565	6182.A0A4Z2DUX1	6182.A0A4Z2D923	0	0	0	0	0	0.310	0.816	0.564	0.939
EWB00_004878	EWB00_003146	6182.A0A4Z2DUX1	6182.A0A4Z2D9E0	0	0	0	0	0	0.310	0.428	0.480	0.776
EWB00_004878	EWB00_002869	6182.A0A4Z2DUX1	6182.A0A4Z2DAG8	0	0	0	0	0	0.119	0.563	0.173	0.653
EWB00_004878	EWB00_002775	6182.A0A4Z2DUX1	6182.A0A4Z2DBA8	0	0	0	0	0	0.308	0.394	0.319	0.689
EWB00_004878	EWB00_001618	6182.A0A4Z2DUX1	6182.A0A4Z2DF74	0	0	0	0	0.042	0.655	0.771	0.144	0.926
EWB00_004878	EWB00_001471	6182.A0A4Z2DUX1	6182.A0A4Z2DFS2	0	0	0	0	0	0.165	0.282	0.086	0.404
EWB00_004878	EWB00_010649	6182.A0A4Z2DUX1	6182.A0A4Z2DN32	0	0	0	0	0.047	0.506	0.425	0.189	0.751
EWB00_004878	EWB00_011039	6182.A0A4Z2DUX1	6182.A0A4Z2DN82	0	0	0	0	0	0.065	0.563	0.281	0.680
EWB00_004878	EWB00_006002	6182.A0A4Z2DUX1	6182.A0A4Z2DTC9	0	0	0	0	0	0.687	0.517	0.186	0.866
EWB00_004878	EWB00_006050	6182.A0A4Z2DUX1	6182.A0A4Z2DTJ0	0	0	0	0	0.071	0.574	0.771	0.403	0.938
EWB00_004878	fyn-prov	6182.A0A4Z2DUX1	6182.C1LGZ6	0	0	0	0	0	0.165	0.381	0.095	0.491
EWB00_004878	EWB00_002919	6182.A0A4Z2DUX1	6182.A0A4Z2DWJ9	0	0	0	0	0	0.065	0.563	0.093	0.597
EWB00_004878	EWB00_001408	6182.A0A4Z2DUX1	6182.A0A4Z2DX44	0	0	0	0	0	0.596	0	0.067	0.606
EWB00_004878	EWB00_010398	6182.A0A4Z2DUX1	6182.A0A4Z2DXN3	0	0	0	0	0	0.154	0.319	0.399	0.623
EWB00_004878	EWB00_008857	6182.A0A4Z2DUX1	6182.A0A4Z2DY79	0	0	0	0	0	0.634	0	0	0.634
EWB00_004878	EWB00_003429	6182.A0A4Z2DUX1	6182.A0A4Z2DWH7	0	0	0	0	0	0.276	0.771	0.475	0.905
EWB00_004878	EWB00_003359	6182.A0A4Z2DUX1	6182.C1LMR7	0	0	0	0	0.134	0.687	0.658	0.351	0.931
EWB00_004878	tsr	6182.A0A4Z2DUX1	6182.Q86ES4	0	0	0	0	0.134	0.687	0.658	0.351	0.931
EWB00_004878	EWB00_010647	6182.A0A4Z2DUX1	6182.Q5DHL6	0	0	0	0	0	0.767	0.771	0.105	0.948
EWB00_004878	EWB00_007426	6182.A0A4Z2DUX1	6182.C1LJL2	0	0	0	0	0.135	0.822	0.771	0.117	0.964
EWB00_004965	EWB00_009162	6182.A0A4Z2D4A5	6182.A0A4Z2CMV9	0	0	0	0	0	0.118	0.337	0.069	0.408
EWB00_004965	EWB00_006747	6182.A0A4Z2D4A5	6182.A0A4Z2CWY6	0	0	0	0	0	0.293	0.495	0.217	0.696
EWB00_004965	EWB00_006234	6182.A0A4Z2D4A5	6182.A0A4Z2CZ44	0	0	0	0	0.043	0.260	0.395	0.075	0.550
EWB00_004965	EWB00_006002	6182.A0A4Z2D4A5	6182.A0A4Z2DTC9	0	0	0	0	0	0.118	0.337	0.069	0.408
EWB00_004965	EWB00_004876	6182.A0A4Z2D4A5	6182.A0A4Z2DUG9	0	0	0	0	0	0.118	0.337	0.069	0.408
EWB00_004965	EWB00_004878	6182.A0A4Z2D4A5	6182.A0A4Z2DUX1	0	0	0	0	0	0.118	0.337	0.069	0.408
EWB00_004965	EWB00_008857	6182.A0A4Z2D4A5	6182.A0A4Z2DY79	0	0	0	0	0	0.118	0.337	0.069	0.408
EWB00_004965	EWB00_009161	6182.A0A4Z2D4A5	6182.C1L3T0	0	0	0	0	0	0.118	0.337	0.069	0.408
EWB00_004965	Act5C	6182.A0A4Z2D4A5	6182.Q5DF69	0	0	0	0	0	0.118	0.337	0.069	0.408
EWB00_004965	EWB00_002502	6182.A0A4Z2D4A5	6182.Q71TT8	0	0	0	0	0	0.118	0.337	0.069	0.408
EWB00_004965	EWB00_010398	6182.A0A4Z2D4A5	6182.A0A4Z2DXN3	0	0	0	0	0.044	0.064	0.044	0.405	0.422
EWB00_004965	EWB00_001471	6182.A0A4Z2D4A5	6182.A0A4Z2DFS2	0	0	0	0	0	0.116	0.449	0.043	0.493
EWB00_004965	EWB00_002775	6182.A0A4Z2D4A5	6182.A0A4Z2DBA8	0	0	0	0	0.043	0.260	0.395	0.075	0.550
EWB00_004965	EWB00_003565	6182.A0A4Z2D4A5	6182.A0A4Z2D923	0	0	0	0	0.089	0.370	0	0.306	0.566
EWB00_004965	EWB00_010649	6182.A0A4Z2D4A5	6182.A0A4Z2DN32	0	0	0	0	0.093	0.301	0.449	0.153	0.664
EWB00_004965	EWB00_006050	6182.A0A4Z2D4A5	6182.A0A4Z2DTJ0	0	0	0	0	0.093	0.301	0.449	0.153	0.664
EWB00_004965	EWB00_002103	6182.A0A4Z2D4A5	6182.A0A4Z2DDE8	0	0	0	0	0	0.293	0.495	0.217	0.696
EWB00_006002	EWB00_007520	6182.A0A4Z2DTC9	6182.A0A4Z2CUE7	0	0	0	0	0	0.165	0.381	0.063	0.473
EWB00_006002	EWB00_007322	6182.A0A4Z2DTC9	6182.A0A4Z2CUR2	0	0	0	0	0	0.264	0.396	0.104	0.566
EWB00_006002	EWB00_006505	6182.A0A4Z2DTC9	6182.A0A4Z2CYG9	0	0	0	0	0	0.175	0.388	0.115	0.514
EWB00_006002	EWB00_006234	6182.A0A4Z2DTC9	6182.A0A4Z2CZ44	0	0	0	0	0	0.147	0.359	0.083	0.454
EWB00_006002	EWB00_004965	6182.A0A4Z2DTC9	6182.A0A4Z2D4A5	0	0	0	0	0	0.118	0.337	0.069	0.408
EWB00_006002	EWB00_004406	6182.A0A4Z2DTC9	6182.A0A4Z2D5D6	0	0	0	0	0	0.165	0.381	0.063	0.473
EWB00_006002	EWB00_003565	6182.A0A4Z2DTC9	6182.A0A4Z2D923	0	0	0	0	0	0.283	0.372	0.104	0.561
EWB00_006002	EWB00_003146	6182.A0A4Z2DTC9	6182.A0A4Z2D9E0	0	0	0	0	0	0.175	0.388	0.115	0.514
EWB00_006002	EWB00_002775	6182.A0A4Z2DTC9	6182.A0A4Z2DBA8	0	0	0	0	0	0.147	0.359	0.083	0.454
EWB00_006002	EWB00_001618	6182.A0A4Z2DTC9	6182.A0A4Z2DF74	0	0	0	0	0.137	0.506	0.396	0.611	0.886
EWB00_006002	EWB00_001471	6182.A0A4Z2DTC9	6182.A0A4Z2DFS2	0	0	0	0	0	0.165	0.282	0.086	0.404
EWB00_006002	EWB00_010649	6182.A0A4Z2DTC9	6182.A0A4Z2DN32	0	0	0	0	0	0.294	0.373	0.085	0.559
EWB00_006002	fyn-prov	6182.A0A4Z2DTC9	6182.C1LGZ6	0	0	0	0	0	0.165	0.381	0.063	0.473
EWB00_006002	EWB00_003429	6182.A0A4Z2DTC9	6182.A0A4Z2DWH7	0	0	0	0	0	0.276	0.313	0.087	0.506
EWB00_006002	EWB00_006050	6182.A0A4Z2DTC9	6182.A0A4Z2DTJ0	0	0	0	0	0	0.294	0.373	0.085	0.559
EWB00_006002	EWB00_003359	6182.A0A4Z2DTC9	6182.C1LMR7	0	0	0	0	0.108	0.378	0.315	0.133	0.626
EWB00_006002	tsr	6182.A0A4Z2DTC9	6182.Q86ES4	0	0	0	0	0.108	0.378	0.315	0.133	0.626
EWB00_006002	Act5C	6182.A0A4Z2DTC9	6182.Q5DF69	0	0	0	0	0	0.649	0.517	0.186	0.849
EWB00_006002	EWB00_004876	6182.A0A4Z2DTC9	6182.A0A4Z2DUG9	0	0	0	0	0	0.687	0.517	0.186	0.866
EWB00_006002	EWB00_004878	6182.A0A4Z2DTC9	6182.A0A4Z2DUX1	0	0	0	0	0	0.687	0.517	0.186	0.866
EWB00_006002	EWB00_002502	6182.A0A4Z2DTC9	6182.Q71TT8	0	0	0	0	0	0.687	0.517	0.186	0.866
EWB00_006002	EWB00_010647	6182.A0A4Z2DTC9	6182.Q5DHL6	0	0	0	0	0	0.506	0.683	0.370	0.892
EWB00_006002	EWB00_007426	6182.A0A4Z2DTC9	6182.C1LJL2	0	0	0	0	0.055	0.506	0.683	0.588	0.930
EWB00_006002	EWB00_008857	6182.A0A4Z2DTC9	6182.A0A4Z2DY79	0	0	0	0	0.135	0.930	0.876	0.251	0.993
EWB00_006050	EWB00_009162	6182.A0A4Z2DTJ0	6182.A0A4Z2CMV9	0	0	0	0	0	0.294	0.373	0.085	0.559
EWB00_006050	EWB00_006747	6182.A0A4Z2DTJ0	6182.A0A4Z2CWY6	0	0	0	0	0	0.117	0.339	0.087	0.420
EWB00_006050	EWB00_006505	6182.A0A4Z2DTJ0	6182.A0A4Z2CYG9	0	0	0	0	0.095	0.130	0	0.322	0.419
EWB00_006050	EWB00_004965	6182.A0A4Z2DTJ0	6182.A0A4Z2D4A5	0	0	0	0	0.093	0.301	0.449	0.153	0.664
EWB00_006050	EWB00_003590	6182.A0A4Z2DTJ0	6182.A0A4Z2D831	0	0	0	0	0.042	0.090	0.355	0.372	0.599
EWB00_006050	EWB00_003565	6182.A0A4Z2DTJ0	6182.A0A4Z2D923	0	0	0	0	0.197	0.916	0.876	0.819	0.998
EWB00_006050	EWB00_003146	6182.A0A4Z2DTJ0	6182.A0A4Z2D9E0	0	0	0	0	0.112	0.178	0	0.771	0.818
EWB00_006050	EWB00_002869	6182.A0A4Z2DTJ0	6182.A0A4Z2DAG8	0	0	0	0	0	0.264	0.771	0.240	0.860
EWB00_006050	EWB00_002103	6182.A0A4Z2DTJ0	6182.A0A4Z2DDE8	0	0	0	0	0	0.144	0.339	0.489	0.685
EWB00_006050	EWB00_001618	6182.A0A4Z2DTJ0	6182.A0A4Z2DF74	0	0	0	0	0	0.249	0.305	0.323	0.615
EWB00_006050	EWB00_011039	6182.A0A4Z2DTJ0	6182.A0A4Z2DN82	0	0	0	0	0	0	0.771	0.147	0.796
EWB00_006050	EWB00_009541	6182.A0A4Z2DTJ0	6182.A0A4Z2DR60	0	0	0	0	0	0.102	0	0.541	0.570
EWB00_006050	EWB00_006002	6182.A0A4Z2DTJ0	6182.A0A4Z2DTC9	0	0	0	0	0	0.294	0.373	0.085	0.559
EWB00_006050	EWB00_008747	6182.A0A4Z2DTJ0	6182.C1LG63	0	0	0	0	0.097	0.437	0	0.094	0.499
EWB00_006050	EWB00_003359	6182.A0A4Z2DTJ0	6182.C1LMR7	0	0	0	0	0	0.113	0	0.476	0.515
EWB00_006050	tsr	6182.A0A4Z2DTJ0	6182.Q86ES4	0	0	0	0	0	0.113	0	0.476	0.515
EWB00_006050	EWB00_007426	6182.A0A4Z2DTJ0	6182.C1LJL2	0	0	0	0	0	0.249	0.305	0.162	0.524
EWB00_006050	EWB00_009161	6182.A0A4Z2DTJ0	6182.C1L3T0	0	0	0	0	0	0.294	0.373	0.085	0.559
EWB00_006050	EWB00_010647	6182.A0A4Z2DTJ0	6182.Q5DHL6	0	0	0	0	0	0.249	0.305	0.227	0.561
EWB00_006050	FHL-2	6182.A0A4Z2DTJ0	6182.C1LEH1	0	0	0	0	0.042	0.090	0.355	0.372	0.599
EWB00_006050	EWB00_010398	6182.A0A4Z2DTJ0	6182.A0A4Z2DXN3	0	0	0	0	0	0.124	0.114	0.699	0.745
EWB00_006050	EWB00_008857	6182.A0A4Z2DTJ0	6182.A0A4Z2DY79	0	0	0	0	0.047	0.506	0.425	0.189	0.751
EWB00_006050	EWB00_002919	6182.A0A4Z2DTJ0	6182.A0A4Z2DWJ9	0	0	0	0	0	0	0.771	0.147	0.796
EWB00_006050	EWB00_003429	6182.A0A4Z2DTJ0	6182.A0A4Z2DWH7	0	0	0	0	0.081	0.337	0	0.769	0.846
EWB00_006050	Act5C	6182.A0A4Z2DTJ0	6182.Q5DF69	0	0	0	0	0.063	0.506	0.687	0.288	0.883
EWB00_006050	EWB00_004876	6182.A0A4Z2DTJ0	6182.A0A4Z2DUG9	0	0	0	0	0.071	0.574	0.771	0.403	0.938
EWB00_006050	EWB00_004878	6182.A0A4Z2DTJ0	6182.A0A4Z2DUX1	0	0	0	0	0.071	0.574	0.771	0.403	0.938
EWB00_006050	EWB00_002502	6182.A0A4Z2DTJ0	6182.Q71TT8	0	0	0	0	0.071	0.574	0.771	0.403	0.938
EWB00_006199	EWB00_007322	6182.A0A4Z2D0J4	6182.A0A4Z2CUR2	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_006199	EWB00_006200	6182.A0A4Z2D0J4	6182.A0A4Z2CZM0	0	0	0	0	0	0	0.860	0	0.860
EWB00_006199	EWB00_006201	6182.A0A4Z2D0J4	6182.A0A4Z2CZR4	0	0	0	0	0	0	0.860	0	0.860
EWB00_006199	EWB00_011039	6182.A0A4Z2D0J4	6182.A0A4Z2DN82	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_006199	EWB00_002919	6182.A0A4Z2D0J4	6182.A0A4Z2DWJ9	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_006199	EWB00_002869	6182.A0A4Z2D0J4	6182.A0A4Z2DAG8	0	0	0	0	0	0.157	0.394	0.118	0.510
EWB00_006199	EWB00_001328	6182.A0A4Z2D0J4	6182.A0A4Z2DG14	0	0	0	0	0	0.197	0.377	0.201	0.565
EWB00_006199	EWB00_001102	6182.A0A4Z2D0J4	6182.A0A4Z2DGT3	0	0	0	0	0	0	0.946	0	0.946
EWB00_006200	EWB00_007322	6182.A0A4Z2CZM0	6182.A0A4Z2CUR2	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_006200	EWB00_011039	6182.A0A4Z2CZM0	6182.A0A4Z2DN82	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_006200	EWB00_002919	6182.A0A4Z2CZM0	6182.A0A4Z2DWJ9	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_006200	EWB00_002869	6182.A0A4Z2CZM0	6182.A0A4Z2DAG8	0	0	0	0	0	0.157	0.394	0.118	0.510
EWB00_006200	EWB00_001328	6182.A0A4Z2CZM0	6182.A0A4Z2DG14	0	0	0	0	0	0.197	0.377	0.201	0.565
EWB00_006200	EWB00_006199	6182.A0A4Z2CZM0	6182.A0A4Z2D0J4	0	0	0	0	0	0	0.860	0	0.860
EWB00_006200	EWB00_001102	6182.A0A4Z2CZM0	6182.A0A4Z2DGT3	0	0	0	0	0	0	0.860	0	0.860
EWB00_006201	EWB00_007322	6182.A0A4Z2CZR4	6182.A0A4Z2CUR2	0	0	0	0	0	0	0.504	0.066	0.516
EWB00_006201	EWB00_011039	6182.A0A4Z2CZR4	6182.A0A4Z2DN82	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_006201	EWB00_002919	6182.A0A4Z2CZR4	6182.A0A4Z2DWJ9	0	0	0	0	0	0.101	0.390	0.104	0.465
EWB00_006201	EWB00_002869	6182.A0A4Z2CZR4	6182.A0A4Z2DAG8	0	0	0	0	0	0.157	0.394	0.118	0.510
EWB00_006201	EWB00_001328	6182.A0A4Z2CZR4	6182.A0A4Z2DG14	0	0	0	0	0	0.197	0.377	0.201	0.565
EWB00_006201	EWB00_006199	6182.A0A4Z2CZR4	6182.A0A4Z2D0J4	0	0	0	0	0	0	0.860	0	0.860
EWB00_006201	EWB00_001102	6182.A0A4Z2CZR4	6182.A0A4Z2DGT3	0	0	0	0	0	0	0.860	0	0.860
EWB00_006234	EWB00_009162	6182.A0A4Z2CZ44	6182.A0A4Z2CMV9	0	0	0	0	0	0.147	0.359	0.355	0.616
EWB00_006234	EWB00_006505	6182.A0A4Z2CZ44	6182.A0A4Z2CYG9	0	0	0	0	0.193	0	0.395	0.359	0.659
EWB00_006234	EWB00_003359	6182.A0A4Z2CZ44	6182.C1LMR7	0	0	0	0	0	0.267	0	0.240	0.419
EWB00_006234	tsr	6182.A0A4Z2CZ44	6182.Q86ES4	0	0	0	0	0	0.267	0	0.240	0.419
EWB00_006234	EWB00_001618	6182.A0A4Z2CZ44	6182.A0A4Z2DF74	0	0	0	0	0	0.129	0.283	0.182	0.444
EWB00_006234	EWB00_006002	6182.A0A4Z2CZ44	6182.A0A4Z2DTC9	0	0	0	0	0	0.147	0.359	0.083	0.454
EWB00_006234	EWB00_002103	6182.A0A4Z2CZ44	6182.A0A4Z2DDE8	0	0	0	0	0	0.144	0	0.472	0.528
EWB00_006234	EWB00_004965	6182.A0A4Z2CZ44	6182.A0A4Z2D4A5	0	0	0	0	0.043	0.260	0.395	0.075	0.550
EWB00_006234	EWB00_010398	6182.A0A4Z2CZ44	6182.A0A4Z2DXN3	0	0	0	0	0.086	0.127	0	0.495	0.561
EWB00_006234	EWB00_008857	6182.A0A4Z2CZ44	6182.A0A4Z2DY79	0	0	0	0	0	0.255	0.384	0.142	0.571
EWB00_006234	EWB00_009161	6182.A0A4Z2CZ44	6182.C1L3T0	0	0	0	0	0	0.147	0.359	0.355	0.616
EWB00_006234	Act5C	6182.A0A4Z2CZ44	6182.Q5DF69	0	0	0	0	0	0.280	0.392	0.224	0.630
EWB00_006234	EWB00_003429	6182.A0A4Z2CZ44	6182.A0A4Z2DWH7	0	0	0	0	0.089	0.132	0	0.583	0.641
EWB00_006234	EWB00_004876	6182.A0A4Z2CZ44	6182.A0A4Z2DUG9	0	0	0	0	0	0.308	0.394	0.319	0.689
EWB00_006234	EWB00_004878	6182.A0A4Z2CZ44	6182.A0A4Z2DUX1	0	0	0	0	0	0.308	0.394	0.319	0.689
EWB00_006234	EWB00_002502	6182.A0A4Z2CZ44	6182.Q71TT8	0	0	0	0	0	0.308	0.394	0.319	0.689
EWB00_006234	EWB00_003565	6182.A0A4Z2CZ44	6182.A0A4Z2D923	0	0	0	0	0.218	0	0.462	0.652	0.840
EWB00_006234	EWB00_003146	6182.A0A4Z2CZ44	6182.A0A4Z2D9E0	0	0	0	0	0.201	0	0.507	0.660	0.854
EWB00_006234	EWB00_011039	6182.A0A4Z2CZ44	6182.A0A4Z2DN82	0	0	0	0	0.059	0.584	0.658	0.068	0.858
EWB00_006234	EWB00_002919	6182.A0A4Z2CZ44	6182.A0A4Z2DWJ9	0	0	0	0	0.059	0.584	0.658	0.068	0.858
EWB00_006234	EWB00_002869	6182.A0A4Z2CZ44	6182.A0A4Z2DAG8	0	0	0	0	0	0.594	0.658	0.141	0.870
EWB00_006505	EWB00_009162	6182.A0A4Z2CYG9	6182.A0A4Z2CMV9	0	0	0	0	0	0.175	0.388	0.320	0.626
EWB00_006505	EWB00_007520	6182.A0A4Z2CYG9	6182.A0A4Z2CUE7	0	0	0	0	0	0.129	0.394	0.143	0.508
EWB00_006505	EWB00_007322	6182.A0A4Z2CYG9	6182.A0A4Z2CUR2	0	0	0	0	0	0.506	0.422	0.469	0.835
EWB00_006505	EWB00_010649	6182.A0A4Z2CYG9	6182.A0A4Z2DN32	0	0	0	0	0.095	0.130	0	0.322	0.419
EWB00_006505	EWB00_006050	6182.A0A4Z2CYG9	6182.A0A4Z2DTJ0	0	0	0	0	0.095	0.130	0	0.322	0.419
EWB00_006505	EWB00_001471	6182.A0A4Z2CYG9	6182.A0A4Z2DFS2	0	0	0	0	0	0.097	0.387	0.043	0.423
EWB00_006505	EWB00_009541	6182.A0A4Z2CYG9	6182.A0A4Z2DR60	0	0	0	0	0	0	0	0.477	0.477
EWB00_006505	EWB00_007426	6182.A0A4Z2CYG9	6182.C1LJL2	0	0	0	0	0.047	0.136	0.378	0.118	0.487
EWB00_006505	EWB00_002103	6182.A0A4Z2CYG9	6182.A0A4Z2DDE8	0	0	0	0	0	0	0	0.494	0.494
EWB00_006505	EWB00_010647	6182.A0A4Z2CYG9	6182.Q5DHL6	0	0	0	0	0.118	0.136	0.378	0.066	0.498
EWB00_006505	EWB00_004406	6182.A0A4Z2CYG9	6182.A0A4Z2D5D6	0	0	0	0	0	0.129	0.394	0.143	0.508
EWB00_006505	fyn-prov	6182.A0A4Z2CYG9	6182.C1LGZ6	0	0	0	0	0	0.129	0.394	0.143	0.508
EWB00_006505	EWB00_006002	6182.A0A4Z2CYG9	6182.A0A4Z2DTC9	0	0	0	0	0	0.175	0.388	0.115	0.514
EWB00_006505	EWB00_001618	6182.A0A4Z2CYG9	6182.A0A4Z2DF74	0	0	0	0	0	0.136	0.378	0.183	0.522
EWB00_006505	EWB00_004876	6182.A0A4Z2CYG9	6182.A0A4Z2DUG9	0	0	0	0	0	0.239	0.388	0.171	0.580
EWB00_006505	EWB00_004878	6182.A0A4Z2CYG9	6182.A0A4Z2DUX1	0	0	0	0	0	0.239	0.388	0.171	0.580
EWB00_006505	EWB00_008857	6182.A0A4Z2CYG9	6182.A0A4Z2DY79	0	0	0	0	0	0.239	0.388	0.171	0.580
EWB00_006505	Act5C	6182.A0A4Z2CYG9	6182.Q5DF69	0	0	0	0	0	0.239	0.388	0.171	0.580
EWB00_006505	EWB00_002502	6182.A0A4Z2CYG9	6182.Q71TT8	0	0	0	0	0	0.239	0.388	0.171	0.580
EWB00_006505	EWB00_009161	6182.A0A4Z2CYG9	6182.C1L3T0	0	0	0	0	0	0.175	0.388	0.320	0.626
EWB00_006505	EWB00_010398	6182.A0A4Z2CYG9	6182.A0A4Z2DXN3	0	0	0	0	0.110	0.147	0.087	0.552	0.647
EWB00_006505	EWB00_006234	6182.A0A4Z2CYG9	6182.A0A4Z2CZ44	0	0	0	0	0.193	0	0.395	0.359	0.659
EWB00_006505	EWB00_002775	6182.A0A4Z2CYG9	6182.A0A4Z2DBA8	0	0	0	0	0.193	0	0.395	0.359	0.659
EWB00_006505	EWB00_011039	6182.A0A4Z2CYG9	6182.A0A4Z2DN82	0	0	0	0	0	0.300	0.517	0.209	0.709
