#node	identifier	category	term ID	term description
EWB00_004878	6182.A0A4Z2DUX1	STRING clusters	CL:1749	Mixed, incl. EF-hand domain, and Myosin filament
EWB00_004878	6182.A0A4Z2DUX1	STRING clusters	CL:1750	Mixed, incl. Myosin complex, and Muscle contraction
EWB00_004878	6182.A0A4Z2DUX1	STRING clusters	CL:1753	Mixed, incl. Myosin complex, and Muscle contraction
EWB00_004878	6182.A0A4Z2DUX1	STRING clusters	CL:1756	Mixed, incl. Myosin complex, and Muscle contraction
EWB00_004878	6182.A0A4Z2DUX1	STRING clusters	CL:1758	Mixed, incl. Myosin complex, and Muscle contraction
EWB00_004878	6182.A0A4Z2DUX1	STRING clusters	CL:1762	Muscle contraction, and Myosin
EWB00_004878	6182.A0A4Z2DUX1	KEGG	map03082	ATP-dependent chromatin remodeling
EWB00_004878	6182.A0A4Z2DUX1	KEGG	map04145	Phagosome
EWB00_004878	6182.A0A4Z2DUX1	KEGG	map04814	Motor proteins
EWB00_004878	6182.A0A4Z2DUX1	KEGG	map04820	Cytoskeleton in muscle cells
EWB00_004878	6182.A0A4Z2DUX1	KEGG	map05100	Bacterial invasion of epithelial cells
EWB00_004878	6182.A0A4Z2DUX1	Reactome	MAP-1500931	Cell-Cell communication
EWB00_004878	6182.A0A4Z2DUX1	Reactome	MAP-418990	Adherens junctions interactions
EWB00_004878	6182.A0A4Z2DUX1	Reactome	MAP-421270	Cell-cell junction organization
EWB00_004878	6182.A0A4Z2DUX1	Reactome	MAP-446728	Cell junction organization
EWB00_004878	6182.A0A4Z2DUX1	Reactome	MAP-9759476	Regulation of Homotypic Cell-Cell Adhesion
EWB00_004878	6182.A0A4Z2DUX1	Reactome	MAP-9764265	Regulation of CDH1 Expression and Function
EWB00_004878	6182.A0A4Z2DUX1	Reactome	MAP-9764274	Regulation of Expression and Function of Type I Classical Cadherins
EWB00_004878	6182.A0A4Z2DUX1	Reactome	MAP-9764561	Regulation of CDH1 Function
EWB00_004878	6182.A0A4Z2DUX1	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
EWB00_004878	6182.A0A4Z2DUX1	COMPARTMENTS	GOCC:0005856	Cytoskeleton
EWB00_004878	6182.A0A4Z2DUX1	COMPARTMENTS	GOCC:0043226	Organelle
EWB00_004878	6182.A0A4Z2DUX1	COMPARTMENTS	GOCC:0043228	Membraneless organelle
EWB00_004878	6182.A0A4Z2DUX1	COMPARTMENTS	GOCC:0043229	Intracellular organelle
EWB00_004878	6182.A0A4Z2DUX1	COMPARTMENTS	GOCC:0043232	Intracellular membraneless organelle
EWB00_004878	6182.A0A4Z2DUX1	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
EWB00_004878	6182.A0A4Z2DUX1	UniProt Keywords	KW-0067	ATP-binding
EWB00_004878	6182.A0A4Z2DUX1	UniProt Keywords	KW-0206	Cytoskeleton
EWB00_004878	6182.A0A4Z2DUX1	UniProt Keywords	KW-0547	Nucleotide-binding
EWB00_004878	6182.A0A4Z2DUX1	UniProt Keywords	KW-0963	Cytoplasm
EWB00_004878	6182.A0A4Z2DUX1	InterPro	IPR004000	Actin family
EWB00_004878	6182.A0A4Z2DUX1	InterPro	IPR004001	Actin, conserved site
EWB00_004878	6182.A0A4Z2DUX1	InterPro	IPR020902	Actin/actin-like conserved site
EWB00_004878	6182.A0A4Z2DUX1	InterPro	IPR043129	ATPase, nucleotide binding domain
EWB00_004878	6182.A0A4Z2DUX1	SMART	SM00268	Actin
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0001666	Response to hypoxia
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0006355	Regulation of DNA-templated transcription
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0006950	Response to stress
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0006996	Organelle organization
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0007010	Cytoskeleton organization
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0009628	Response to abiotic stimulus
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0009889	Regulation of biosynthetic process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0009890	Negative regulation of biosynthetic process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0009892	Negative regulation of metabolic process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0009966	Regulation of signal transduction
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0009968	Negative regulation of signal transduction
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0009987	Cellular process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0010468	Regulation of gene expression
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0010558	Negative regulation of macromolecule biosynthetic process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0010605	Negative regulation of macromolecule metabolic process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0010646	Regulation of cell communication
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0010648	Negative regulation of cell communication
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0016043	Cellular component organization
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0019222	Regulation of metabolic process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0023051	Regulation of signaling
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0023057	Negative regulation of signaling
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0035330	Regulation of hippo signaling
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0035331	Negative regulation of hippo signaling
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0036293	Response to decreased oxygen levels
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0045892	Negative regulation of DNA-templated transcription
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0045934	Negative regulation of nucleobase-containing compound metabolic process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0048519	Negative regulation of biological process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0048523	Negative regulation of cellular process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0048583	Regulation of response to stimulus
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0048585	Negative regulation of response to stimulus
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0050789	Regulation of biological process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0050794	Regulation of cellular process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0050896	Response to stimulus
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0051252	Regulation of RNA metabolic process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0051253	Negative regulation of RNA metabolic process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0060255	Regulation of macromolecule metabolic process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0065007	Biological regulation
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0070482	Response to oxygen levels
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0071840	Cellular component organization or biogenesis
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:0080090	Regulation of primary metabolic process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:1902531	Regulation of intracellular signal transduction
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:1902532	Negative regulation of intracellular signal transduction
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:1902679	Negative regulation of RNA biosynthetic process
EWB00_004965	6182.A0A4Z2D4A5	GO Process	GO:2001141	Regulation of RNA biosynthetic process
EWB00_004965	6182.A0A4Z2D4A5	GO Function	GO:0003712	Transcription coregulator activity
EWB00_004965	6182.A0A4Z2D4A5	GO Function	GO:0003714	Transcription corepressor activity
EWB00_004965	6182.A0A4Z2D4A5	GO Function	GO:0005488	Binding
EWB00_004965	6182.A0A4Z2D4A5	GO Function	GO:0030674	Protein-macromolecule adaptor activity
EWB00_004965	6182.A0A4Z2D4A5	GO Function	GO:0036094	Small molecule binding
EWB00_004965	6182.A0A4Z2D4A5	GO Function	GO:0043167	Ion binding
EWB00_004965	6182.A0A4Z2D4A5	GO Function	GO:0043169	Cation binding
EWB00_004965	6182.A0A4Z2D4A5	GO Function	GO:0046872	Metal ion binding
EWB00_004965	6182.A0A4Z2D4A5	GO Function	GO:0060090	Molecular adaptor activity
EWB00_004965	6182.A0A4Z2D4A5	GO Function	GO:0140110	Transcription regulator activity
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0000932	P-body
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0005622	Intracellular anatomical structure
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0005634	Nucleus
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0005667	Transcription regulator complex
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0005737	Cytoplasm
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0005911	Cell-cell junction
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0005912	Adherens junction
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0030054	Cell junction
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0032991	Protein-containing complex
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0035770	Ribonucleoprotein granule
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0036464	Cytoplasmic ribonucleoprotein granule
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0043226	Organelle
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0043227	Membrane-bounded organelle
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0043228	Membraneless organelle
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0043229	Intracellular organelle
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0043231	Intracellular membrane-bounded organelle
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0043232	Intracellular membraneless organelle
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0070161	Anchoring junction
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0099080	Supramolecular complex
EWB00_004965	6182.A0A4Z2D4A5	GO Component	GO:0110165	Cellular anatomical structure
EWB00_004965	6182.A0A4Z2D4A5	STRING clusters	CL:1981	Mixed, incl. Anchoring of the basal body to the plasma membrane, and Initiation of Nuclear Envelope (NE) Reformation
EWB00_004965	6182.A0A4Z2D4A5	STRING clusters	CL:1982	Anchoring of the basal body to the plasma membrane, and Microtubule anchoring
EWB00_004965	6182.A0A4Z2D4A5	STRING clusters	CL:2043	Mixed, incl. SSNA1 family, and Response to hypoxia
EWB00_004965	6182.A0A4Z2D4A5	KEGG	map04392	Hippo signaling pathway - multiple species
EWB00_004965	6182.A0A4Z2D4A5	Reactome	MAP-1234174	Cellular response to hypoxia
EWB00_004965	6182.A0A4Z2D4A5	Reactome	MAP-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha
EWB00_004965	6182.A0A4Z2D4A5	Reactome	MAP-2262752	Cellular responses to stress
EWB00_004965	6182.A0A4Z2D4A5	Reactome	MAP-8953897	Cellular responses to stimuli
EWB00_004965	6182.A0A4Z2D4A5	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
EWB00_004965	6182.A0A4Z2D4A5	COMPARTMENTS	GOCC:0005737	Cytoplasm
EWB00_004965	6182.A0A4Z2D4A5	COMPARTMENTS	GOCC:0043226	Organelle
EWB00_004965	6182.A0A4Z2D4A5	COMPARTMENTS	GOCC:0043228	Membraneless organelle
EWB00_004965	6182.A0A4Z2D4A5	COMPARTMENTS	GOCC:0043229	Intracellular organelle
EWB00_004965	6182.A0A4Z2D4A5	COMPARTMENTS	GOCC:0043232	Intracellular membraneless organelle
EWB00_004965	6182.A0A4Z2D4A5	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
EWB00_004965	6182.A0A4Z2D4A5	UniProt Keywords	KW-0440	LIM domain
EWB00_004965	6182.A0A4Z2D4A5	UniProt Keywords	KW-0479	Metal-binding
EWB00_004965	6182.A0A4Z2D4A5	UniProt Keywords	KW-0862	Zinc
EWB00_004965	6182.A0A4Z2D4A5	InterPro	IPR001781	Zinc finger, LIM-type
EWB00_004965	6182.A0A4Z2D4A5	SMART	SM00132	Zinc-binding domain present in Lin-11, Isl-1, Mec-3.
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0006810	Transport
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0007017	Microtubule-based process
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0007018	Microtubule-based movement
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0008088	Axo-dendritic transport
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0009987	Cellular process
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0010970	Transport along microtubule
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0030705	Cytoskeleton-dependent intracellular transport
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0034643	Establishment of mitochondrion localization, microtubule-mediated
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0046907	Intracellular transport
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0047497	Mitochondrion transport along microtubule
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0051179	Localization
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0051234	Establishment of localization
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0051640	Organelle localization
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0051641	Cellular localization
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0051646	Mitochondrion localization
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0051649	Establishment of localization in cell
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0051654	Establishment of mitochondrion localization
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0051656	Establishment of organelle localization
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0072384	Organelle transport along microtubule
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0098930	Axonal transport
EWB00_006002	6182.A0A4Z2DTC9	GO Process	GO:0099111	Microtubule-based transport
EWB00_006002	6182.A0A4Z2DTC9	GO Function	GO:0005488	Binding
EWB00_006002	6182.A0A4Z2DTC9	GO Function	GO:0005515	Protein binding
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0005622	Intracellular anatomical structure
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0005737	Cytoplasm
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0005856	Cytoskeleton
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0005869	Dynactin complex
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0005875	Microtubule associated complex
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0015629	Actin cytoskeleton
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0015630	Microtubule cytoskeleton
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0030424	Axon
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0032838	Plasma membrane bounded cell projection cytoplasm
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0032991	Protein-containing complex
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0042995	Cell projection
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0043005	Neuron projection
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0043226	Organelle
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0043228	Membraneless organelle
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0043229	Intracellular organelle
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0043232	Intracellular membraneless organelle
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0099568	Cytoplasmic region
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0110165	Cellular anatomical structure
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0120025	Plasma membrane bounded cell projection
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:0120111	Neuron projection cytoplasm
EWB00_006002	6182.A0A4Z2DTC9	GO Component	GO:1904115	Axon cytoplasm
EWB00_006002	6182.A0A4Z2DTC9	STRING clusters	CL:1240	Dynein complex, and Cilium movement
EWB00_006002	6182.A0A4Z2DTC9	STRING clusters	CL:1241	Dynein complex, and Tubulin
EWB00_006002	6182.A0A4Z2DTC9	STRING clusters	CL:1243	Dynein, and Tubulin
EWB00_006002	6182.A0A4Z2DTC9	STRING clusters	CL:1244	Dynein, and Dynactin complex
EWB00_006002	6182.A0A4Z2DTC9	STRING clusters	CL:1344	Dynein heavy chain, and Dynactin complex
EWB00_006002	6182.A0A4Z2DTC9	STRING clusters	CL:1376	Dynactin complex, and Dynactin binding
EWB00_006002	6182.A0A4Z2DTC9	STRING clusters	CL:1380	Dynactin complex
EWB00_006002	6182.A0A4Z2DTC9	KEGG	map04814	Motor proteins
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-168249	Innate Immune System
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-168256	Immune System
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-199977	ER to Golgi Anterograde Transport
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-199991	Membrane Trafficking
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-2262752	Cellular responses to stress
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-392499	Metabolism of proteins
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-446203	Asparagine N-linked glycosylation
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-5653656	Vesicle-mediated transport
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-597592	Post-translational protein modification
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-6798695	Neutrophil degranulation
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-6807878	COPI-mediated anterograde transport
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-6811436	COPI-independent Golgi-to-ER retrograde traffic
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-8856688	Golgi-to-ER retrograde transport
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-8953897	Cellular responses to stimuli
EWB00_006002	6182.A0A4Z2DTC9	Reactome	MAP-948021	Transport to the Golgi and subsequent modification
EWB00_006002	6182.A0A4Z2DTC9	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
EWB00_006002	6182.A0A4Z2DTC9	COMPARTMENTS	GOCC:0005856	Cytoskeleton
EWB00_006002	6182.A0A4Z2DTC9	COMPARTMENTS	GOCC:0005869	Dynactin complex
EWB00_006002	6182.A0A4Z2DTC9	COMPARTMENTS	GOCC:0015629	Actin cytoskeleton
EWB00_006002	6182.A0A4Z2DTC9	COMPARTMENTS	GOCC:0015630	Microtubule cytoskeleton
EWB00_006002	6182.A0A4Z2DTC9	COMPARTMENTS	GOCC:0032991	Protein-containing complex
EWB00_006002	6182.A0A4Z2DTC9	COMPARTMENTS	GOCC:0043226	Organelle
EWB00_006002	6182.A0A4Z2DTC9	COMPARTMENTS	GOCC:0043228	Membraneless organelle
EWB00_006002	6182.A0A4Z2DTC9	COMPARTMENTS	GOCC:0043229	Intracellular organelle
EWB00_006002	6182.A0A4Z2DTC9	COMPARTMENTS	GOCC:0043232	Intracellular membraneless organelle
EWB00_006002	6182.A0A4Z2DTC9	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
EWB00_006002	6182.A0A4Z2DTC9	Pfam	PF00022	Actin
EWB00_006002	6182.A0A4Z2DTC9	InterPro	IPR004000	Actin family
EWB00_006002	6182.A0A4Z2DTC9	InterPro	IPR043129	ATPase, nucleotide binding domain
EWB00_006050	6182.A0A4Z2DTJ0	GO Process	GO:0006996	Organelle organization
EWB00_006050	6182.A0A4Z2DTJ0	GO Process	GO:0007010	Cytoskeleton organization
EWB00_006050	6182.A0A4Z2DTJ0	GO Process	GO:0009987	Cellular process
EWB00_006050	6182.A0A4Z2DTJ0	GO Process	GO:0016043	Cellular component organization
EWB00_006050	6182.A0A4Z2DTJ0	GO Process	GO:0030029	Actin filament-based process
EWB00_006050	6182.A0A4Z2DTJ0	GO Process	GO:0030036	Actin cytoskeleton organization
EWB00_006050	6182.A0A4Z2DTJ0	GO Process	GO:0030154	Cell differentiation
EWB00_006050	6182.A0A4Z2DTJ0	GO Process	GO:0032502	Developmental process
EWB00_006050	6182.A0A4Z2DTJ0	GO Process	GO:0042692	Muscle cell differentiation
EWB00_006050	6182.A0A4Z2DTJ0	GO Process	GO:0048468	Cell development
EWB00_006050	6182.A0A4Z2DTJ0	GO Process	GO:0048856	Anatomical structure development
EWB00_006050	6182.A0A4Z2DTJ0	GO Process	GO:0048869	Cellular developmental process
EWB00_006050	6182.A0A4Z2DTJ0	GO Process	GO:0055001	Muscle cell development
EWB00_006050	6182.A0A4Z2DTJ0	GO Process	GO:0061061	Muscle structure development
EWB00_006050	6182.A0A4Z2DTJ0	GO Process	GO:0071840	Cellular component organization or biogenesis
EWB00_006050	6182.A0A4Z2DTJ0	GO Function	GO:0003779	Actin binding
EWB00_006050	6182.A0A4Z2DTJ0	GO Function	GO:0005488	Binding
EWB00_006050	6182.A0A4Z2DTJ0	GO Function	GO:0005509	Calcium ion binding
EWB00_006050	6182.A0A4Z2DTJ0	GO Function	GO:0005515	Protein binding
EWB00_006050	6182.A0A4Z2DTJ0	GO Function	GO:0008092	Cytoskeletal protein binding
EWB00_006050	6182.A0A4Z2DTJ0	GO Function	GO:0036094	Small molecule binding
EWB00_006050	6182.A0A4Z2DTJ0	GO Function	GO:0043167	Ion binding
EWB00_006050	6182.A0A4Z2DTJ0	GO Function	GO:0043169	Cation binding
EWB00_006050	6182.A0A4Z2DTJ0	GO Function	GO:0044877	Protein-containing complex binding
EWB00_006050	6182.A0A4Z2DTJ0	GO Function	GO:0046872	Metal ion binding
EWB00_006050	6182.A0A4Z2DTJ0	GO Function	GO:0051015	Actin filament binding
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0005622	Intracellular anatomical structure
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0005737	Cytoplasm
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0005856	Cytoskeleton
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0005886	Plasma membrane
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0005938	Cell cortex
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0015629	Actin cytoskeleton
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0016020	Membrane
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0030016	Myofibril
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0030017	Sarcomere
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0030018	Z disc
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0030054	Cell junction
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0030863	Cortical cytoskeleton
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0030864	Cortical actin cytoskeleton
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0031674	I band
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0042995	Cell projection
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0043226	Organelle
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0043228	Membraneless organelle
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0043229	Intracellular organelle
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0043232	Intracellular membraneless organelle
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0043292	Contractile muscle fiber
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0070161	Anchoring junction
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0071944	Cell periphery
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0099080	Supramolecular complex
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0099081	Supramolecular polymer
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0099512	Supramolecular fiber
EWB00_006050	6182.A0A4Z2DTJ0	GO Component	GO:0110165	Cellular anatomical structure
EWB00_006050	6182.A0A4Z2DTJ0	STRING clusters	CL:1747	Mixed, incl. EF-hand domain, and Transmission across Chemical Synapses
EWB00_006050	6182.A0A4Z2DTJ0	STRING clusters	CL:1748	Mixed, incl. EF-hand domain, and Ionotropic glutamate receptor, C-terminal
EWB00_006050	6182.A0A4Z2DTJ0	STRING clusters	CL:1749	Mixed, incl. EF-hand domain, and Myosin filament
EWB00_006050	6182.A0A4Z2DTJ0	STRING clusters	CL:1750	Mixed, incl. Myosin complex, and Muscle contraction
EWB00_006050	6182.A0A4Z2DTJ0	STRING clusters	CL:1753	Mixed, incl. Myosin complex, and Muscle contraction
EWB00_006050	6182.A0A4Z2DTJ0	STRING clusters	CL:1756	Mixed, incl. Myosin complex, and Muscle contraction
EWB00_006050	6182.A0A4Z2DTJ0	STRING clusters	CL:1758	Mixed, incl. Myosin complex, and Muscle contraction
EWB00_006050	6182.A0A4Z2DTJ0	STRING clusters	CL:1762	Muscle contraction, and Myosin
EWB00_006050	6182.A0A4Z2DTJ0	Reactome	MAP-109582	Hemostasis
EWB00_006050	6182.A0A4Z2DTJ0	Reactome	MAP-114608	Platelet degranulation
EWB00_006050	6182.A0A4Z2DTJ0	Reactome	MAP-76002	Platelet activation, signaling and aggregation
EWB00_006050	6182.A0A4Z2DTJ0	Reactome	MAP-76005	Response to elevated platelet cytosolic Ca2+
EWB00_006050	6182.A0A4Z2DTJ0	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
EWB00_006050	6182.A0A4Z2DTJ0	COMPARTMENTS	GOCC:0005737	Cytoplasm
EWB00_006050	6182.A0A4Z2DTJ0	COMPARTMENTS	GOCC:0005856	Cytoskeleton
EWB00_006050	6182.A0A4Z2DTJ0	COMPARTMENTS	GOCC:0015629	Actin cytoskeleton
EWB00_006050	6182.A0A4Z2DTJ0	COMPARTMENTS	GOCC:0043226	Organelle
EWB00_006050	6182.A0A4Z2DTJ0	COMPARTMENTS	GOCC:0043228	Membraneless organelle
EWB00_006050	6182.A0A4Z2DTJ0	COMPARTMENTS	GOCC:0043229	Intracellular organelle
EWB00_006050	6182.A0A4Z2DTJ0	COMPARTMENTS	GOCC:0043232	Intracellular membraneless organelle
EWB00_006050	6182.A0A4Z2DTJ0	COMPARTMENTS	GOCC:0043292	Contractile muscle fiber
EWB00_006050	6182.A0A4Z2DTJ0	COMPARTMENTS	GOCC:0099080	Supramolecular complex
EWB00_006050	6182.A0A4Z2DTJ0	COMPARTMENTS	GOCC:0099081	Supramolecular polymer
EWB00_006050	6182.A0A4Z2DTJ0	COMPARTMENTS	GOCC:0099512	Supramolecular fiber
EWB00_006050	6182.A0A4Z2DTJ0	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
